DIA,Servicios (Kw),KW Gral Planta,Planta (Kw),Agua Planta (Hl),Planta de agua (Hl),Frio (Kw),KW Trafo 10,Produccion (Hl),Totalizador Sistema Kaeser,Aire Producido (M3),Kw Compresores Aire,Hl de Mosto,Aire (Kw),Elaboracion (Kw),Aire Planta (M3),Temp Tq Intermedio,Pta Agua / Eflu (Kw),KW Secador Kaeser,Bodega (Kw),KW Trafo 11,KW Trafo 9,Efluentes (Kw),KW Trafo 5,Agua Cond REC,KW Enfluente Efl,KW Obrador Contratistas,Hl Producido Bodega,KW Cond 5. 6 y 9,KW Planta de Agua,Tot L3. L4 y Planta de CO2,Anio,Mes,Dia,Dia_semana,Temperatura_amb,Tarifa_electrica,estacion
2021-05-27,51006.0,163070.0,78647.19,40255.10000000001,47001.3,26715.0,12322.0,29516.2,54506.0,54506.0,6234.0,7938.0,6490.0,8323.0,38068.41,23.35,1782.0,256.0,7094.5,24152.0,19362.5,761.0,8045.0,244.2,636.0,80.0,11332.9,1120.0,378.0,0.0,2021,5,27,Jueves,17.5315,280555316.852176,Primavera
2021-05-28,43035.5,127444.0,61130.72,32658.4,34508.8,22398.0,9528.5,23747.0,43249.0,43249.0,4893.0,7627.0,5132.0,7029.5,28961.67,23.26,1528.0,239.0,5455.0,20456.0,12969.5,808.0,5988.5,239.5,704.0,49.0,8874.45,1105.0,229.0,0.0,2021,5,28,Viernes,18.373167,221505145.38268796,Primavera
2021-05-29,47240.5,153904.0,73860.43,35185.8,44493.7,36809.0,10645.0,25095.1,52985.0,52985.0,6047.0,6371.0,6340.0,7353.0,36924.67,22.67,1659.0,293.0,6514.5,22110.0,15728.5,945.0,6002.5,246.8,842.0,67.0,9380.525,1106.0,251.0,0.0,2021,5,29,Sabado,16.627333,259770808.02519897,Primavera
2021-05-30,47970.0,163464.0,78414.2,37489.3,47560.5,31263.0,10829.5,28824.0,54768.0,54768.0,6254.0,5909.0,6506.0,7183.5,38939.42,22.66,1545.0,252.0,6562.5,21362.0,18570.0,931.0,5739.0,238.3,827.0,79.0,9667.525,1143.0,263.0,0.0,2021,5,30,Domingo,16.466917,271997003.69271,Primavera
2021-06-01,46996.5,159546.0,76559.21,39350.0,52306.0,37129.0,9021.0,32408.4,56172.0,56172.0,6466.0,8310.0,6739.0,6241.0,40102.8,23.74,1604.0,273.0,5026.5,22464.0,19358.5,950.0,4807.5,232.9,804.0,84.0,13577.85,1127.0,302.0,0.0,2021,6,1,Martes,21.877333,265168322.6268322,Primavera
2021-06-02,54256.5,177750.0,85622.04,38848.9,48842.10000000001,37857.0,11632.0,30625.9,60450.0,60450.0,6989.0,8138.0,7278.0,7586.0,43647.87,23.42,1523.0,289.0,6285.0,22718.0,19311.0,975.0,7479.5,250.4,826.0,78.0,13008.7,1134.0,267.0,0.0,2021,6,2,Miercoles,23.014833,296574988.8832053,Primavera
2021-06-03,55495.5,179192.0,86493.36,37857.3,47621.8,38535.0,12377.5,29832.9,60734.0,60734.0,7018.0,8156.0,7296.0,7632.5,43276.84,24.12,1473.0,278.0,6472.0,19940.0,18803.5,924.0,9302.5,243.1,797.0,83.0,10542.2,1127.0,284.0,0.0,2021,6,3,Jueves,21.623167,298727192.522473,Primavera
2021-06-04,56321.5,172184.0,83145.28,39892.4,46070.7,38299.0,12584.5,29683.1,58512.0,58512.0,6699.0,8288.0,6972.0,6876.5,42072.63,25.04,1479.0,273.0,5820.0,20508.0,19422.5,949.0,9229.5,224.0,814.0,65.0,11324.575,1131.0,264.0,0.0,2021,6,4,Viernes,21.969,291348015.2869124,Primavera
2021-06-05,54447.0,162622.0,78515.52,38355.1,44765.8,36866.0,11834.0,30089.3,49695.0,49695.0,5673.0,8296.0,5944.0,6301.0,35396.42,23.37,1495.0,271.0,5447.0,22170.0,19410.0,959.0,8944.0,224.4,816.0,63.0,11587.5,1131.0,272.0,0.0,2021,6,5,Sabado,21.021082,278066989.503236,Primavera
2021-06-06,53640.5,172404.0,82816.45,37345.6,45902.0,31034.0,11475.0,26319.2,57793.0,57793.0,6648.0,5167.0,6930.0,6493.0,42350.52,23.87,1621.0,282.0,6032.5,22586.0,18780.5,982.0,7813.5,245.4,847.0,85.0,9303.875,1140.0,288.0,0.0,2021,6,6,Domingo,17.0815,288539946.18263495,Primavera
2021-06-07,46539.5,151176.0,72310.74,35676.0,42127.5,33727.0,11617.5,24555.3,51376.0,51376.0,5889.0,3871.0,6181.0,7474.5,39204.07,23.94,1627.0,292.0,7040.5,21134.0,14431.0,914.0,6024.5,244.8,784.0,89.0,7382.9,1103.0,293.0,0.0,2021,6,7,Lunes,15.883583,255487163.83519867,Primavera
2021-06-08,51065.5,166498.0,80510.29,41105.0,50191.60000000001,31712.0,9904.5,29641.2,64672.0,64672.0,7419.0,7807.0,7708.0,6744.5,47185.75999999999,23.55,1819.0,289.0,5448.0,21336.0,19700.5,1070.0,7204.5,235.2,920.0,85.0,12638.625,1102.0,284.0,0.0,2021,6,8,Martes,16.88775,280096862.58885115,Primavera
2021-06-09,49062.0,165084.0,79253.76,38492.9,47315.0,32729.0,10759.5,25740.1,61839.0,61839.0,7164.0,6649.0,7452.0,6925.5,44484.75,23.7,1759.0,288.0,6028.5,19636.0,19435.0,1007.0,6176.0,236.8,870.0,91.0,10441.225,1116.0,284.0,0.0,2021,6,9,Miercoles,18.679417,275262009.55112636,Primavera
2021-06-10,49822.5,167022.0,80381.55,39112.2,46405.6,40693.0,11276.0,27513.6,60913.0,60913.0,7026.0,5854.0,7311.0,7849.0,43557.12,23.58,1743.0,285.0,7028.0,20634.0,18733.0,1002.0,7230.5,235.2,857.0,82.0,9422.65,1119.0,280.0,0.0,2021,6,10,Jueves,18.271084,280509880.2153525,Primavera
2021-06-11,57061.5,178842.0,86639.22,42631.5,47867.8,37992.0,13195.5,29653.0,55637.0,55637.0,6370.0,7825.0,6670.0,9647.5,38779.43000000001,22.92,1674.0,300.0,8360.0,21912.0,19379.5,949.0,9675.5,245.5,814.0,83.0,11777.475,1107.0,271.0,0.0,2021,6,11,Viernes,20.689833,304458488.7434293,Primavera
2021-06-12,54275.0,165558.0,80141.26,39212.60000000001,46192.10000000001,33444.0,12958.0,29073.0,53431.0,53431.0,6031.0,8490.0,6295.0,8861.0,36155.67999999999,21.88,1746.0,264.0,7747.0,21546.0,19138.0,1042.0,9646.0,238.2,897.0,77.0,11631.5,1123.0,266.0,0.0,2021,6,12,Sabado,23.548166,286198318.563818,Primavera
2021-06-13,50702.0,172680.0,83093.13,38776.2,46556.3,33141.0,12633.0,26105.0,55731.0,55731.0,6419.0,6525.0,6700.0,8019.0,40444.33,22.61,1666.0,281.0,6922.5,18832.0,19120.5,969.0,9242.0,210.0,878.0,69.0,11386.8,1129.0,257.0,0.0,2021,6,13,Domingo,25.296083,287638533.38485897,Primavera
2021-06-14,51204.5,175816.0,84445.79,42934.2,56703.0,38963.0,11965.0,35939.3,58625.0,58625.0,6838.0,7636.0,7117.0,7774.0,41999.89,23.55,1907.0,279.0,6330.0,16736.0,20110.0,1023.0,9775.5,244.5,850.0,92.0,12243.6,1125.0,344.0,0.0,2021,6,14,Lunes,27.589834,290623859.5387178,Primavera
2021-06-15,58039.5,190672.0,92008.11,45968.7,57323.0,41203.0,13531.5,35356.3,65358.0,65358.0,7477.0,8676.0,7782.0,9129.5,47997.70999999999,23.48,2046.0,305.0,7842.0,21390.0,19983.5,1014.0,9814.5,260.5,874.0,86.0,14790.4,1120.0,400.0,0.0,2021,6,15,Martes,30.321083,319261279.17746884,Primavera
2021-06-16,59756.5,197830.0,95733.46,47614.6,55125.7,32561.0,13778.0,28467.2,56183.0,56183.0,6435.0,8270.0,6752.0,9437.0,41725.76,23.42,1840.0,317.0,8865.5,25340.0,20085.5,803.0,9782.5,248.3,648.0,90.0,14941.7,1121.0,412.0,0.0,2021,6,16,Miercoles,27.277334,330427389.519153,Primavera
2021-06-17,50231.5,161788.0,77316.58,43587.90000000001,52695.39000000001,32641.0,12794.0,30831.5,61150.0,61150.0,6989.0,3571.0,7287.0,7077.0,48335.26,23.29,1972.0,298.0,6769.5,22718.0,14094.5,884.0,6387.5,320.7,736.0,90.0,6996.75,1063.0,423.0,0.0,2021,6,17,Jueves,28.587748,272762222.09435236,Primavera
2021-06-18,48981.0,162782.0,78389.69,41268.60000000001,47634.90000000001,35558.0,11593.0,26933.0,55151.0,55151.0,6285.0,7618.0,6561.0,7956.0,40601.22,23.09,1577.0,276.0,7002.0,22024.0,20156.0,788.0,4673.0,268.9,657.0,87.0,11808.9,1132.0,323.0,0.0,2021,6,18,Viernes,25.964834,274435218.46204615,Primavera
2021-06-19,51572.0,161676.0,78064.39,39232.8,44651.9,32472.0,11033.5,26692.0,52815.0,52815.0,5999.0,6752.0,6302.0,7552.5,37881.05,23.55,1602.0,303.0,6393.5,19740.0,19408.0,804.0,4696.0,284.5,661.0,87.0,9301.075,1122.0,344.0,0.0,2021,6,19,Sabado,25.8315,271621497.870627,Primavera
2021-06-20,50848.5,169078.0,80814.95,41347.40000000001,52416.3,34945.0,9686.5,27408.3,63115.0,63115.0,7272.0,6425.0,7596.0,5243.5,46080.07,23.81,1726.0,324.0,4477.0,23094.0,20028.5,821.0,4303.5,273.5,683.0,99.0,10834.8,1123.0,342.0,0.0,2021,6,20,Domingo,25.229416,278963802.815435,Primavera
2021-06-21,45279.0,156286.0,74328.95,42331.3,50001.5,48046.0,9472.5,26727.7,55086.0,55086.0,6534.0,6794.0,6889.0,5478.5,47444.29,24.18,1623.0,355.0,4668.5,12144.0,19695.0,772.0,8676.0,238.2,637.0,101.0,10190.55,881.0,345.0,0.0,2021,6,21,Lunes,25.579416,254943832.87049752,Verano
2021-06-22,65902.5,206220.0,99271.3,49839.3,59253.60000000001,42005.0,13283.5,35478.8,62860.0,62860.0,7277.0,7859.0,7602.0,8513.5,47320.44,23.5,1782.0,325.0,7547.0,24904.0,19522.5,874.0,9974.5,269.1,730.0,98.0,12646.925,1072.0,383.0,0.0,2021,6,22,Martes,24.560667,342128696.58965665,Verano
2021-06-23,60330.0,196322.0,94473.74,47853.3,56883.39,33261.0,12847.5,33396.3,63608.0,63608.0,7347.0,7223.0,7671.0,8603.5,46993.58,23.13,2006.0,324.0,7742.0,24422.0,20147.5,870.0,8671.0,279.1,725.0,104.0,13561.2,989.0,432.0,0.0,2021,6,23,Miercoles,23.03775,326828731.58071536,Verano
2021-06-24,49191.0,155288.0,74586.58,36415.60000000001,41554.60000000001,24606.0,11272.0,21449.8,51217.0,51217.0,5954.0,4873.0,6238.0,6888.0,37103.34,26.01,1842.0,284.0,6645.0,20683.0,16019.0,801.0,6102.0,269.2,663.0,89.0,7630.8,1048.0,356.0,0.0,2021,6,24,Jueves,21.714834,261986879.00473568,Verano
2021-06-25,37562.0,108636.0,51776.86,16265.7,17560.9,24606.0,8264.0,4241.0,23956.0,23956.0,2695.0,0.0,2945.0,3771.0,19569.88,27.56,1364.0,250.0,4395.0,14680.0,10586.0,542.0,5309.0,247.6,435.0,56.0,28.0,1020.0,180.0,0.0,2021,6,25,Viernes,23.204416,183176412.68203965,Verano
2021-06-26,37062.0,108636.0,51509.79,38899.4,45176.5,31198.0,8264.0,29178.0,48973.0,48973.0,5621.0,6674.0,5871.0,4659.0,36485.98,23.26,1634.0,250.0,3692.0,14680.0,10586.0,743.0,5309.0,243.9,600.0,95.0,9689.25,1020.0,192.0,0.0,2021,6,26,Sabado,24.427332,187451559.62639698,Verano
2021-06-27,46468.0,149626.0,71179.1,46239.5,56905.01,36774.0,9770.0,36388.89999999999,62494.0,62494.0,7239.0,8330.0,7552.0,6432.0,45185.75,23.65,2227.0,313.0,5485.0,20159.0,15818.0,818.0,6128.0,268.9,653.0,104.0,14119.8,1052.0,370.0,0.0,2021,6,27,Domingo,27.298166,252930750.43932995,Verano
2021-06-28,55087.0,181330.0,86791.4,43436.6,53116.1,36868.0,11322.5,31267.0,64619.0,64619.0,7429.0,7173.0,7776.0,7587.5,47664.52,23.68,1809.0,347.0,6636.0,23720.0,19842.5,818.0,6547.0,270.1,675.0,100.0,13387.55,1072.0,389.0,0.0,2021,6,28,Lunes,26.979416,301815351.57572836,Verano
2021-06-29,55699.5,187448.0,89641.94,44320.60000000001,54585.40000000001,103098.0,12637.0,31854.5,64371.0,64371.0,7409.0,5903.0,7762.0,7556.0,48744.22,23.91,1905.0,353.0,7171.5,23304.0,18754.5,870.0,5972.5,287.8,739.0,111.0,10858.35,1107.0,411.0,0.0,2021,6,29,Martes,24.123167,308706445.8646337,Verano
2021-06-30,152726.0,483682.0,231305.56,106601.4,126442.4,32822.0,34146.5,67277.4,165064.0,165064.0,19050.0,11881.0,19948.0,18751.5,118665.02,70.28,4468.0,898.0,19025.0,66932.0,45343.5,2345.0,19512.0,858.9,1956.0,299.0,24149.225,3142.0,908.0,0.0,2021,6,30,Miercoles,24.002333,809419859.6781998,Verano
2021-07-01,53296.0,128572.0,59461.3,27208.0,30230.4,47312.0,11270.0,6650.2,109708.0,109708.0,6622.0,6618.0,7068.0,2448.0,82398.06,45.42,2050.0,446.0,4685.0,25472.0,4655.0,1016.0,7534.0,479.4,830.0,128.0,13413.42,2154.0,214.0,3497.15,2021,7,1,Jueves,26.071083,228850974.36189,Verano
2021-07-02,76291.0,253380.0,120630.64,71084.0,87678.8,63804.0,18671.0,49487.0,97048.0,97048.0,11082.0,10350.0,11610.0,13115.0,68916.94,46.56,2628.0,528.0,11507.0,28592.0,34306.0,1534.0,10079.0,536.0,1248.0,142.0,17297.0,1606.0,540.0,1823.74,2021,7,2,Viernes,26.325249,430094134.256292,Verano
2021-07-03,97025.0,325900.0,155426.36,83900.0,100145.0,73742.0,19846.0,53477.8,124308.0,124308.0,14354.0,13546.0,15024.0,14426.0,86798.26,47.16,3170.0,670.0,12118.0,36572.0,38180.0,1502.0,16153.0,576.4,1244.0,194.0,20959.15,2222.0,740.0,1567.32,2021,7,3,Sabado,25.627333,543270485.628868,Verano
2021-07-04,107400.0,348136.0,167053.34,84030.0,98223.0,64120.0,20568.0,53179.2,134138.0,134138.0,15272.0,16204.0,15896.0,15456.0,93749.0,45.58,3434.0,624.0,13301.0,48880.0,37895.0,1632.0,15728.0,577.8,1358.0,164.0,24401.45,2228.0,760.0,2006.66,2021,7,4,Domingo,24.291916,587191111.472842,Verano
2021-07-05,98984.0,333700.0,160513.74,88194.0,103276.6,68040.0,23382.0,57885.8,130300.0,130300.0,14914.0,14276.0,15512.0,17558.0,91627.46,45.52,3624.0,598.0,15177.0,47212.0,37603.0,1748.0,11916.0,613.2,1466.0,174.0,18990.0,2256.0,758.0,966.34,2021,7,5,Lunes,25.827332,566579298.131622,Verano
2021-07-06,103681.0,340556.0,164324.8,88194.0,100183.8,46576.0,22713.0,55244.0,132656.0,132656.0,15130.0,15604.0,15752.0,17433.0,95838.84,46.32,3652.0,622.0,14455.0,47692.0,37176.0,1674.0,10149.0,663.2,1414.0,170.0,22969.6,2238.0,744.0,1400.97,2021,7,6,Martes,25.80025,575562885.8657401,Verano
2021-07-07,82502.0,290832.0,139189.84,80434.0,99970.6,61672.0,19778.0,50066.0,116386.0,116386.0,13364.0,10830.0,13940.0,12282.0,84567.96,45.58,3696.0,576.0,11178.0,31224.0,36674.0,1766.0,7382.0,595.4,1488.0,196.0,19333.0,2192.0,734.0,689.81,2021,7,7,Miercoles,25.877333,481565381.51455194,Verano
2021-07-08,93891.0,305964.0,147234.48,85098.0,99938.6,55388.0,20914.0,58262.0,106178.0,106178.0,12028.0,14142.0,12578.0,15604.0,72576.44,45.58,3554.0,550.0,12792.0,38028.0,37246.0,1594.0,7331.0,614.8,1332.0,152.0,18319.375,2248.0,724.0,899.57,2021,7,8,Jueves,27.6315,513792868.590144,Verano
2021-07-09,85195.0,274292.0,131704.3,78594.0,89776.6,67730.0,17031.0,54494.0,99974.0,99974.0,11224.0,17398.0,11766.0,13643.0,65761.88,46.78,3532.0,542.0,10569.0,34360.0,37010.0,1612.0,7373.0,604.2,1354.0,174.0,23056.5,2236.0,726.0,1291.54,2021,7,9,Viernes,27.746084,463821052.65849,Verano
2021-07-10,101671.0,337568.0,161896.94,83374.0,95702.0,75692.0,19984.0,52522.0,118148.0,118148.0,13716.0,13858.0,14374.0,14412.0,80035.06000000001,47.62,3492.0,658.0,12042.0,42540.0,38164.0,1588.0,10273.0,625.6,1344.0,200.0,22543.54,2212.0,728.0,1405.69,2021,7,10,Sabado,26.944,559175301.189722,Verano
2021-07-11,110933.0,359180.0,172277.9,82976.0,97464.4,92002.0,23793.0,53204.0,122510.0,122510.0,14148.0,12042.0,14850.0,16581.0,83353.65999999999,46.68,3438.0,702.0,15237.0,50356.0,33148.0,1574.0,14507.0,668.4,1308.0,178.0,17879.979999999996,2214.0,694.0,1063.43,2021,7,11,Domingo,26.333582,601107143.09107,Verano
2021-07-12,120087.0,382936.0,183868.32,91344.0,122351.80000000002,80658.0,24107.0,76583.0,126398.0,126398.0,14582.0,18876.0,15312.0,15699.0,85371.84,47.3,3794.0,730.0,12929.0,51312.0,38808.0,1634.0,15923.0,688.2,1368.0,206.0,25699.425,2196.0,852.0,2197.68,2021,7,12,Lunes,24.93775,638021209.6551961,Verano
2021-07-14,116460.0,374340.0,180010.4,91012.0,107796.2,81958.0,21496.0,59088.0,126350.0,126350.0,14596.0,13748.0,15286.0,14384.0,84641.54,46.96,4526.0,690.0,13000.0,51548.0,35484.0,1560.0,15930.0,633.8,1284.0,2532.0,22735.115,1532.0,756.0,2396.8,2021,7,14,Miercoles,27.033583,622955834.24832,Verano
2021-07-15,114446.0,372292.0,179292.64,85160.0,100741.0,65252.0,25344.0,56993.8,110652.0,110652.0,12586.0,13344.0,13320.0,17556.0,74217.18,46.26,3670.0,734.0,16304.0,48740.0,36806.0,1534.0,13484.0,628.0,1276.0,234.0,21931.9,2200.0,768.0,1581.6,2021,7,15,Jueves,25.602333,619480642.180392,Verano
2021-07-16,98335.0,309852.0,149255.66,71522.0,82152.2,72190.0,19844.0,45522.2,102238.0,102238.0,11618.0,13748.0,12256.0,13842.0,64571.06,0.0,3260.0,638.0,17477.5,45316.0,37499.5,1486.0,11265.0,585.4,1222.0,168.0,19661.6,2156.0,684.0,2552.99,2021,7,16,Viernes,24.521082,529924507.233498,Verano
2021-07-17,107906.0,353196.0,170173.88,102828.0,118852.4,56282.0,20003.0,54421.0,121168.0,121168.0,14016.0,15788.0,14592.0,14173.0,83810.7,44.16,3452.0,576.0,12407.0,50172.0,35484.0,1810.0,12990.0,529.0,1538.0,3104.0,22291.0,2224.0,584.0,1055.96,2021,7,17,Sabado,24.41275,589073741.331944,Verano
2021-07-18,89564.0,306240.0,146877.5,70128.0,88960.6,70764.0,19875.0,40166.0,107556.0,107556.0,12136.0,206.0,12638.0,14271.0,86301.56,42.86,3736.0,502.0,12715.0,32860.0,35484.0,1652.0,9504.0,570.6,1384.0,136.0,11164.5,2244.0,768.0,267.65,2021,7,18,Domingo,27.396082,505712137.26495,Verano
2021-07-19,105470.0,346820.0,166795.72,94902.0,109918.8,70754.0,20605.0,66837.8,127936.0,127936.0,14718.0,15528.0,15322.0,15077.0,90121.04,3.88,4780.0,604.0,15555.0,48036.0,38808.0,1720.0,7680.0,516.2,1428.0,154.0,23597.8,2180.0,718.0,1442.34,2021,7,19,Lunes,27.341917,580526092.672416,Verano
2021-07-20,116241.0,374824.0,180020.56,92110.0,103784.2,109362.0,23717.0,58254.8,132262.0,132262.0,15090.0,0.0,15812.0,17439.0,92783.16,43.7,4860.0,722.0,15623.0,52472.0,37246.0,1730.0,16805.0,538.6,1432.0,208.0,0.0,2208.0,770.0,5195.73,2021,7,20,Martes,26.775248,631453605.138468,Verano
2021-07-21,112501.0,332904.0,158936.96,87240.0,103414.8,81440.0,23218.0,57094.8,117874.0,117874.0,13546.0,0.0,14276.0,17470.0,79965.82,43.7,4898.0,730.0,21348.0,53296.0,36674.0,1636.0,19615.0,601.4,1372.0,228.0,0.0,2212.0,876.0,6938.72,2021,7,21,Miercoles,27.585665,587196259.322688,Verano
2021-07-22,91533.0,270660.0,128614.0,87070.0,104625.2,61022.0,23466.0,61278.0,111378.0,111378.0,12904.0,13900.0,13586.0,17680.0,74948.16,45.4,3698.0,682.0,17685.0,44628.0,37603.0,1660.0,17505.0,592.0,1398.0,198.0,18363.295,2214.0,780.0,7399.54,2021,7,22,Jueves,25.819,494162614.4382,Verano
2021-07-23,71248.0,254724.0,121482.0,80212.0,96387.6,71478.0,18396.0,54644.8,105000.0,105000.0,11852.0,7300.0,12362.0,13924.0,69580.56,46.38,4416.0,510.0,10917.0,36324.0,37895.0,1650.0,9760.0,537.0,1374.0,130.0,10462.0,2244.0,654.0,1053.1,2021,7,23,Viernes,25.110666,439000195.72859997,Verano
2021-07-24,84013.0,300800.0,143755.82,87340.0,108208.6,70416.0,17093.0,56420.6,114404.0,114404.0,13260.0,12606.0,13848.0,10615.0,78760.76,40.92,4040.0,588.0,9315.0,44864.0,37246.0,1706.0,12403.0,563.2,1440.0,140.0,23864.22,2240.0,962.0,2220.87,2021,7,24,Sabado,23.448166,502647517.531166,Verano
2021-07-25,89097.0,290752.0,138870.82,84872.0,101153.0,59994.0,23106.0,55621.4,126240.0,126240.0,14542.0,11876.0,15084.0,15570.0,88773.92,42.86,3738.0,542.0,8086.0,46560.0,29178.0,1816.0,17179.0,536.0,1548.0,152.0,20112.44,2218.0,734.0,2638.09,2021,7,25,Domingo,21.044,502967102.64836603,Verano
2021-07-26,85006.0,309744.0,148018.56,91258.0,112721.80000000002,82296.0,22232.0,60604.0,129782.0,129782.0,14932.0,16398.0,15552.0,16724.0,90056.98000000001,43.34,3688.0,620.0,-11386.0,44224.0,10020.0,1754.0,11604.0,575.6,1490.0,170.0,26401.2,2172.0,726.0,1911.91,2021,7,26,Lunes,21.810667,487537653.444768,Verano
2021-07-27,82279.0,310488.0,149080.46,88192.0,110397.0,2931534.0,22960.0,60764.4,129156.0,129156.0,14872.0,13304.0,15458.0,16988.0,93834.36,39.76,-248997.0,586.0,13210.0,42084.0,36674.0,1628.0,10785.0,586.4,1358.0,136.0,24131.2,2228.0,752.0,1603.88,2021,7,27,Martes,26.108582,340172179.00993794,Verano
2021-07-28,84074.0,307448.0,147643.02,84642.0,106854.6,61924.0,25717.0,57502.8,120632.0,120632.0,13948.0,6450.0,14528.0,17409.0,91461.58,43.22,200397.0,580.0,19012.0,41716.0,37603.0,1580.0,16620.0,548.2,1294.0,138.0,14536.0,2250.0,838.0,1212.66,2021,7,28,Miercoles,28.127333,671458783.0602059,Verano
2021-07-29,87955.0,294416.0,141447.86,97770.0,115977.6,58660.0,22032.0,68460.0,116158.0,116158.0,13376.0,15630.0,13936.0,16090.0,82652.18,40.62,3842.0,560.0,15661.0,42672.0,37895.0,1624.0,19325.0,501.2,1330.0,144.0,22331.8,2240.0,868.0,1009.33,2021,7,29,Jueves,27.985666,514980150.53725797,Verano
2021-07-30,79383.0,272472.0,130762.22,87464.0,101085.2,63288.0,18739.0,61935.4,114690.0,114690.0,13258.0,17442.0,13824.0,14003.0,79413.96,40.86,2984.0,566.0,2697.0,36976.0,29178.0,1454.0,19119.0,487.4,1156.0,176.0,23653.3,2238.0,632.0,928.28,2021,7,30,Viernes,27.650248,460419053.44386595,Verano
2021-07-31,100569.0,356252.0,171420.46,108722.0,125415.2,112256.0,24362.0,74166.0,124342.0,124342.0,14436.0,19622.0,15070.0,16924.0,86088.32,41.08,4174.0,634.0,-12494.0,49968.0,10020.0,1856.0,16131.0,519.0,1508.0,198.0,27941.125,2228.0,900.0,1181.88,2021,7,31,Sabado,28.2065,557227213.9644979,Verano
2021-08-01,107930.0,368280.0,177385.38,99990.0,112914.2,72938.0,24750.0,59859.0,113824.0,113824.0,13376.0,15014.0,14032.0,17908.0,96200.76,43.28,4254.0,656.0,15009.5,39204.0,37499.5,1888.0,18002.0,539.2,1542.0,188.0,24591.51,2204.0,956.0,944.13,2021,8,1,Domingo,28.877333,608264664.7583,Verano
2021-08-02,110313.0,366000.0,176037.4,95574.19999999998,112143.4,73152.0,22133.0,58026.0,114456.0,114456.0,13516.0,13108.0,14180.0,14781.0,86141.5,43.66,4256.0,664.0,14478.0,42808.0,37603.0,1852.0,15351.0,548.4,1514.0,220.0,21057.52,2216.0,1010.0,1040.41,2021,8,2,Lunes,30.168999,603891995.3105667,Verano
2021-08-03,110085.0,354888.0,171241.42,92608.0,124999.0,72362.0,21435.0,71511.4,129904.0,129904.0,14932.0,11910.0,15572.0,14203.0,92759.62,42.68,4132.0,640.0,5956.0,44716.0,24863.0,1716.0,19505.0,522.4,1384.0,182.0,20253.47,2214.0,1012.0,1329.15,2021,8,3,Martes,30.210665,582112714.7245783,Verano
2021-08-04,108933.0,362844.0,175100.04,98910.0,127354.2,65346.0,21425.0,69595.20000000001,139976.0,139976.0,15828.0,15180.0,16444.0,15693.0,99071.98,41.56,4098.0,616.0,15435.0,43552.0,38174.0,1782.0,18261.0,527.8,1498.0,174.0,24422.65,2270.0,948.0,2533.88,2021,8,4,Miercoles,29.504416,606874008.0871066,Verano
2021-08-05,99991.0,327036.0,157844.86,93322.0,125009.0,68272.0,21795.0,68253.2,119258.0,119258.0,13720.0,12802.0,14266.0,14653.0,83040.22,41.66,3986.0,546.0,14286.0,42400.0,37895.0,1886.0,14977.0,524.2,1566.0,136.0,20309.6,2344.0,724.0,2123.37,2021,8,5,Jueves,28.854416,554309446.4202516,Verano
2021-08-06,101544.0,313264.0,151542.1,85116.0,111046.8,70352.0,23133.0,63289.0,108244.0,108244.0,12426.0,14268.0,13008.0,15053.0,76018.56000000001,41.44,3820.0,582.0,6073.0,40460.0,29178.0,1828.0,15598.0,533.6,1542.0,112.0,20983.2,2400.0,656.0,2732.84,2021,8,6,Viernes,25.894,527076142.6111416,Verano
2021-08-07,107553.0,355864.0,172080.34,97684.0,125875.2,64066.0,26042.0,69439.0,125576.0,125576.0,14492.0,14032.0,15016.0,18622.0,88747.96,41.3,4022.0,524.0,15307.0,44716.0,37603.0,1904.0,18909.0,550.6,1608.0,146.0,21648.8,2380.0,802.0,1248.71,2021,8,7,Sabado,24.539833,602884962.8769,Verano
2021-08-08,100434.0,326556.0,157412.28,95648.0,125859.8,57446.0,22008.0,73114.0,123624.0,123624.0,14298.0,15846.0,14880.0,16558.0,85061.84,43.98,4006.0,582.0,19147.0,41520.0,37603.0,1812.0,15506.0,543.6,1546.0,150.0,21470.2,2352.0,874.0,1401.16,2021,8,8,Domingo,23.525248,559448774.0798,Verano
2021-08-09,93374.0,318572.0,152849.2,82049.79999999999,113413.0,59276.0,20797.0,61028.0,119890.0,119890.0,13828.0,5752.0,14416.0,11779.0,90685.96,43.98,4028.0,588.0,11953.0,32940.0,36302.0,1848.0,10250.0,563.8,1602.0,176.0,17734.8,2404.0,882.0,1569.85,2021,8,9,Lunes,24.47525,524462497.6431166,Verano
2021-08-10,95491.0,329012.0,157778.46,84252.0,110770.4,67048.0,23086.0,60724.0,124892.0,124892.0,14314.0,9436.0,14842.0,14890.0,90713.44,41.18,3802.0,528.0,14142.0,34376.0,35382.0,1616.0,14591.0,560.8,1354.0,198.0,19040.4,2376.0,920.0,830.27,2021,8,10,Martes,27.091917,546136884.0307683,Verano
2021-08-11,102217.0,351416.0,169577.4,94686.0,116788.2,61156.0,20485.0,68564.0,131590.0,131590.0,15074.0,17004.0,15624.0,15331.0,92331.04,41.44,4082.0,550.0,12875.0,34280.0,39288.0,1912.0,19413.0,476.6,1622.0,146.0,27919.6,1880.0,878.0,1977.02,2021,8,11,Miercoles,28.073166,580654316.8127333,Verano
