DIA,HORA,Totalizador_L2_Barriles,Totalizador_L3,Totaliador_Latas,Totalizador_Bodega,Totalizador_Tq_Pulmon,Totalizador_Filtracion,Id
2022-03-08,19:00:00,0,1386.0,0.0,1881.63,7287.0,2324.0,
2022-03-08,20:00:00,0,1461.0,0.0,2135.5,7836.0,2440.0,
2022-03-08,21:00:00,0,1534.0,0.0,2424.63,8468.0,2562.0,
2022-03-08,22:00:00,0,1582.0,0.0,2556.06,8914.0,2586.0,
2022-03-08,23:00:00,0,1634.0,0.0,2752.94,9357.0,2588.0,
2022-03-08,23:59:00,0,1706.0,0.0,2990.13,9855.0,2597.0,
2022-03-09,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-03-09,01:00:00,0,60.0,0.0,230.56,439.0,56.0,
2022-03-09,02:00:00,0,109.0,0.0,471.63,921.0,144.0,
2022-03-09,03:00:00,0,159.0,0.0,895.63,1561.0,386.0,
2022-03-09,04:00:00,0,225.0,0.0,1246.13,2155.0,598.0,
2022-03-09,05:00:00,0,290.0,0.0,1682.75,2594.0,866.0,
2022-03-09,06:00:10,0,362.0,0.0,2050.13,3022.0,1064.0,
2022-03-09,07:00:00,0,432.0,0.0,2359.94,3607.0,1238.0,
2022-03-09,08:00:00,0,499.0,0.0,2666.94,4226.0,1433.0,
2022-03-09,09:00:00,0,571.0,0.0,2989.0,4868.0,1650.0,
2022-03-09,10:00:00,0,647.0,1.0,3140.25,5373.0,1860.0,
2022-03-09,11:00:00,0,705.0,1.0,3223.75,5790.0,2013.0,
2022-03-09,12:00:00,0,781.0,1.0,3374.19,6254.0,2259.0,
2022-03-09,13:00:00,0,864.0,1.0,3457.31,6701.0,2459.0,
2022-03-09,14:00:00,0,945.0,1.0,3558.38,7158.0,2603.0,
2022-03-09,15:00:00,0,1017.0,1.0,3682.13,7586.0,2740.0,
2022-03-09,16:00:00,0,1093.0,1.0,3826.0,8035.0,2880.0,
2022-03-09,17:00:00,0,1172.0,1.0,3977.69,8491.0,3005.0,
2022-03-09,18:00:00,0,1246.0,1.0,4115.38,8941.0,3152.0,
2022-03-09,19:00:00,0,1324.0,1.0,4246.44,9376.0,3300.0,
2022-03-09,20:00:00,0,1400.0,1.0,4442.19,9877.0,3553.0,
2022-03-09,21:00:00,0,1476.0,19.0,4647.88,10382.0,3814.0,
2022-03-09,22:00:00,0,1544.0,21.0,4806.25,10747.0,4042.0,
2022-03-09,23:00:00,0,1602.0,76.0,4948.31,11126.0,4204.0,
2022-03-09,23:59:00,0,1669.0,76.0,5046.06,11447.0,4369.0,
2022-03-10,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-03-10,01:00:00,0,78.0,22.0,116.63,406.0,209.0,
2022-03-10,02:00:00,0,151.0,153.0,248.56,940.0,461.0,
2022-03-10,03:00:00,0,221.0,322.0,387.38,1490.0,728.0,
2022-03-10,04:00:00,0,295.0,512.0,564.81,2090.0,992.0,
2022-03-10,05:00:00,0,367.0,541.0,708.63,2491.0,1259.0,
2022-03-10,06:00:00,0,439.0,541.0,730.38,2735.0,1352.0,
2022-03-10,07:00:00,0,457.0,724.0,733.75,3117.0,1407.0,
2022-03-10,08:00:00,0,457.0,929.0,748.75,3482.0,1542.0,
2022-03-10,09:00:00,0,457.0,1133.0,1185.63,4172.0,1694.0,
2022-03-10,10:00:00,0,457.0,1342.0,1622.5,4829.0,1843.0,
2022-03-10,11:00:00,0,457.0,1354.0,2061.56,5435.0,2041.0,
2022-03-10,12:00:00,0,457.0,1356.0,2498.69,6010.0,2295.0,
2022-03-10,13:00:00,0,457.0,1368.0,2935.44,6548.0,2419.0,
2022-03-10,14:00:00,0,457.0,1480.0,3372.31,7173.0,2586.0,
2022-03-10,15:00:00,0,457.0,1641.0,3801.06,7841.0,2814.0,
2022-03-10,16:00:00,0,457.0,1846.0,4104.88,8444.0,3057.0,
2022-03-10,17:00:00,0,457.0,2049.0,4383.56,9036.0,3286.0,
2022-03-10,18:00:00,0,457.0,2232.0,4659.94,9598.0,3506.0,
2022-03-10,19:00:00,0,457.0,2436.0,4968.81,10187.0,3771.0,
2022-03-10,20:00:00,0,457.0,2662.0,5273.56,10802.0,4032.0,
2022-03-10,21:00:00,0,457.0,2895.0,5522.06,11396.0,4233.0,
2022-03-10,22:00:00,0,457.0,3041.0,5589.13,11710.0,4395.0,
2022-03-10,23:00:00,0,457.0,3284.0,5598.88,12043.0,4493.0,
2022-03-10,23:59:00,0,457.0,3476.0,5598.88,12320.0,4589.0,
2022-03-11,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-03-11,01:00:00,0,0.0,201.0,0.0,273.0,95.0,
2022-03-11,02:00:00,0,0.0,364.0,12.13,522.0,190.0,
2022-03-11,03:00:00,0,0.0,519.0,230.5,999.0,365.0,
2022-03-11,04:00:00,0,0.0,712.0,448.94,1504.0,488.0,
2022-03-11,05:00:00,0,0.0,886.0,667.25,1999.0,627.0,
2022-03-11,06:00:00,0,0.0,1033.0,885.63,2483.0,743.0,
2022-03-11,07:00:00,0,0.0,1222.0,1153.25,3041.0,832.0,
2022-03-11,08:00:00,0,0.0,1392.0,1399.56,3613.0,922.0,
2022-03-11,09:00:00,0,0.0,1569.0,1635.13,4183.0,1013.0,
2022-03-11,10:00:00,0,0.0,1683.0,1853.56,4679.0,1108.0,
2022-03-11,11:00:00,0,0.0,1696.0,2072.0,5067.0,1204.0,
2022-03-11,12:00:00,0,0.0,1923.0,2390.81,5707.0,1323.0,
2022-03-11,13:00:00,0,0.0,2140.0,2695.13,6328.0,1495.0,
2022-03-11,14:00:00,0,0.0,2373.0,2979.63,6951.0,1665.0,
2022-03-11,15:00:00,0,0.0,2608.0,3268.38,7579.0,1808.0,
2022-03-11,16:00:00,0,0.0,2830.0,3555.0,8175.0,1917.0,
2022-03-11,17:00:00,0,0.0,3060.0,3833.88,8765.0,2025.0,
2022-03-11,18:00:00,0,0.0,3280.0,4064.69,9313.0,2109.0,
2022-03-11,19:00:00,0,0.0,3517.0,4283.13,9869.0,2154.0,
2022-03-11,20:00:00,0,0.0,3740.0,4501.56,10434.0,2203.0,
2022-03-11,21:00:00,0,0.0,3976.0,4765.94,11038.0,2266.0,
2022-03-11,22:00:00,0,0.0,4196.0,5075.69,11663.0,2406.0,
2022-03-11,23:00:00,0,0.0,4424.0,5400.0,12311.0,2543.0,
2022-03-11,23:59:00,0,0.0,4677.0,5704.63,13022.0,2674.0,
2022-03-12,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-03-12,01:00:00,0,0.0,226.0,271.13,681.0,91.0,
2022-03-12,02:00:00,0,0.0,473.0,588.25,1414.0,206.0,
2022-03-12,03:00:00,0,22.0,720.0,963.5,2215.0,351.0,
2022-03-12,04:00:00,0,100.0,960.0,1218.44,2911.0,453.0,
2022-03-12,05:00:00,0,159.0,1171.0,1465.25,3657.0,484.0,
2022-03-12,06:00:00,0,225.0,1325.0,1738.63,4328.0,516.0,
2022-03-12,07:00:00,0,304.0,1553.0,2015.25,5095.0,570.0,
2022-03-12,08:00:00,0,377.0,1672.0,2308.5,5745.0,687.0,
2022-03-12,09:00:00,0,442.0,1861.0,2635.25,6463.0,812.0,
2022-03-12,10:00:00,0,518.0,2089.0,2949.56,7152.0,926.0,
2022-03-12,11:00:00,0,594.0,2298.0,3271.44,7913.0,1058.0,
2022-03-12,12:00:00,0,672.0,2479.0,3628.63,8673.0,1266.0,
2022-03-12,13:00:00,0,744.0,2674.0,3948.69,9429.0,1473.0,
2022-03-12,14:00:00,0,820.0,2899.0,4221.0,10182.0,1614.0,
2022-03-12,15:00:00,0,892.0,3095.0,4487.38,10894.0,1760.0,
2022-03-12,16:00:00,0,971.0,3320.0,4779.69,11652.0,1908.0,
2022-03-12,17:00:00,0,1047.0,3555.0,5045.69,12396.0,2055.0,
2022-03-12,18:00:00,0,1121.0,3722.0,5330.31,13100.0,2206.0,
2022-03-12,19:00:00,0,1193.0,3903.0,5624.63,13815.0,2364.0,
2022-03-12,20:00:00,0,1261.0,3965.0,5899.25,14379.0,2522.0,
2022-03-12,21:00:00,0,1336.0,4109.0,6150.88,15026.0,2656.0,
2022-03-12,22:00:00,0,1414.0,4323.0,6437.06,15771.0,2829.0,
2022-03-12,23:00:00,0,1483.0,4466.0,6714.25,16431.0,2999.0,
2022-03-12,23:59:00,0,1554.0,4565.0,6951.56,16998.0,3130.0,
2022-03-13,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-03-13,01:00:00,0,79.0,238.0,218.44,693.0,63.0,
2022-03-13,02:00:00,0,157.0,388.0,489.0,1325.0,142.0,
2022-03-13,03:00:00,0,218.0,616.0,745.38,2014.0,303.0,
2022-03-13,04:00:00,0,292.0,808.0,963.75,2649.0,471.0,
2022-03-13,05:00:00,0,369.0,1055.0,1182.19,3345.0,646.0,
2022-03-13,06:00:00,0,444.0,1280.0,1501.75,4162.0,783.0,
2022-03-13,07:00:00,0,523.0,1509.0,1749.94,4897.0,888.0,
2022-03-13,08:00:00,0,555.0,1729.0,2001.38,5567.0,1005.0,
2022-03-13,09:00:00,0,593.0,1966.0,2250.81,6266.0,1120.0,
2022-03-13,10:00:00,0,655.0,2201.0,2624.25,7065.0,1233.0,
2022-03-13,11:00:00,0,728.0,2437.0,3011.31,7900.0,1366.0,
2022-03-13,12:00:00,0,806.0,2678.0,3406.06,8759.0,1510.0,
2022-03-13,13:00:00,0,883.0,2768.0,3781.56,9449.0,1728.0,
2022-03-13,14:00:00,0,957.0,2919.0,4168.0,10214.0,1988.0,
2022-03-13,15:00:00,0,1023.0,3104.0,4479.94,10969.0,2150.0,
2022-03-13,16:00:00,0,1097.0,3301.0,4873.88,11783.0,2357.0,
2022-03-13,17:00:00,0,1173.0,3412.0,5271.94,12497.0,2469.0,
2022-03-13,18:00:00,0,1244.0,3578.0,5667.75,13281.0,2620.0,
2022-03-13,19:00:00,0,1321.0,3781.0,6081.75,14104.0,2855.0,
2022-03-13,20:00:00,0,1398.0,3950.0,6385.31,14806.0,3080.0,
2022-03-13,21:00:00,0,1469.0,4159.0,6650.25,15503.0,3245.0,
2022-03-13,22:00:00,0,1545.0,4400.0,6915.56,16229.0,3247.0,
2022-03-13,23:00:00,0,1615.0,4635.0,7176.38,16942.0,3249.0,
2022-03-13,23:59:00,0,1691.0,4848.0,7462.88,17672.0,3310.0,
2022-03-14,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-03-14,01:00:00,0,72.0,249.0,293.31,771.0,90.0,
2022-03-14,02:00:00,0,146.0,440.0,570.38,1488.0,250.0,
2022-03-14,03:00:00,0,221.0,622.0,837.19,2202.0,450.0,
2022-03-14,04:00:00,0,292.0,783.0,1104.06,2874.0,686.0,
2022-03-14,05:00:00,0,338.0,967.0,1322.44,3460.0,838.0,
2022-03-14,06:00:00,0,413.0,1179.0,1540.88,4071.0,978.0,
2022-03-14,07:00:00,0,489.0,1427.0,1759.31,4707.0,1111.0,
2022-03-14,08:00:00,0,570.0,1553.0,1977.69,5240.0,1243.0,
2022-03-14,09:00:00,0,643.0,1777.0,2252.13,5913.0,1375.0,
2022-03-14,10:00:00,0,723.0,2000.0,2520.94,6641.0,1511.0,
2022-03-14,11:00:00,0,798.0,2221.0,2703.44,7249.0,1745.0,
2022-03-14,12:00:00,0,878.0,2471.0,2836.19,7871.0,1982.0,
2022-03-14,13:00:00,0,948.0,2595.0,2924.81,8315.0,2123.0,
2022-03-14,14:00:00,0,1022.0,2824.0,3043.5,8900.0,2257.0,
2022-03-14,15:00:00,0,1100.0,3052.0,3193.81,9510.0,2413.0,
2022-03-14,16:00:00,0,1180.0,3296.0,3261.75,10053.0,2592.0,
2022-03-14,17:00:00,0,1258.0,3500.0,3299.5,10534.0,2730.0,
2022-03-14,18:00:00,0,1324.0,3720.0,3378.81,11055.0,2880.0,
2022-03-14,19:00:00,0,1395.0,3964.0,3504.0,11639.0,3143.0,
2022-03-14,20:00:00,0,1465.0,4194.0,3627.25,12263.0,3399.0,
2022-03-14,21:00:00,0,1542.0,4427.0,3718.06,12821.0,3654.0,
2022-03-14,22:00:00,0,1622.0,4580.0,3788.19,13254.0,3836.0,
2022-03-14,23:00:00,0,1690.0,4760.0,3872.63,13715.0,3954.0,
2022-03-14,23:59:00,0,1762.0,4951.0,3947.0,14217.0,3976.0,
2022-03-15,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-03-15,01:00:00,0,55.0,203.0,106.75,532.0,2.0,
2022-03-15,02:00:00,0,105.0,406.0,289.56,1119.0,88.0,
2022-03-15,03:00:00,0,175.0,643.0,595.69,1793.0,320.0,
2022-03-15,04:00:00,0,253.0,843.0,1032.56,2522.0,578.0,
2022-03-15,05:00:00,0,273.0,936.0,1469.56,3161.0,835.0,
2022-03-15,06:00:00,0,352.0,1089.0,1728.0,3859.0,1013.0,
2022-03-15,07:00:00,0,411.0,1259.0,1946.88,4455.0,1157.0,
2022-03-15,08:00:00,0,478.0,1508.0,2165.25,5156.0,1299.0,
2022-03-15,09:00:00,0,545.0,1769.0,2384.38,5868.0,1465.0,
2022-03-15,10:00:00,0,615.0,2010.0,2602.75,6592.0,1736.0,
2022-03-15,11:00:00,0,691.0,2230.0,2821.19,7290.0,2006.0,
2022-03-15,12:00:00,0,766.0,2346.0,3039.56,7876.0,2278.0,
2022-03-15,13:00:00,0,811.0,2404.0,3302.5,8374.0,2536.0,
2022-03-15,14:00:00,0,885.0,2572.0,3580.13,9043.0,2770.0,
2022-03-15,15:00:00,0,959.0,2802.0,3801.75,9637.0,2890.0,
2022-03-15,16:00:00,0,1032.0,3003.0,4076.13,10243.0,2893.0,
2022-03-15,17:00:00,0,1103.0,3246.0,4383.81,10775.0,2921.0,
2022-03-15,18:00:00,0,1180.0,3483.0,4720.25,11317.0,3093.0,
2022-03-15,19:00:00,0,1254.0,3686.0,5061.13,11904.0,3294.0,
2022-03-15,20:00:00,0,1330.0,3932.0,5345.06,12468.0,3488.0,
2022-03-15,21:00:00,0,1393.0,4111.0,5528.94,12963.0,3658.0,
2022-03-15,22:00:00,0,1463.0,4316.0,5713.94,13434.0,3796.0,
2022-03-15,23:00:00,0,1522.0,4527.0,5972.81,13883.0,3931.0,
2022-03-15,23:59:00,0,1597.0,4743.0,6235.81,14524.0,4098.0,
2022-03-16,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-03-16,01:00:00,0,78.0,248.0,272.69,624.0,158.0,
2022-03-16,02:00:00,0,151.0,502.0,551.44,1239.0,321.0,
2022-03-16,03:00:00,0,214.0,691.0,788.13,1855.0,405.0,
2022-03-16,04:00:00,0,272.0,914.0,1058.81,2525.0,463.0,
2022-03-16,05:00:00,0,353.0,1131.0,1349.81,3194.0,610.0,
2022-03-16,06:00:00,0,430.0,1366.0,1603.5,3870.0,808.0,
2022-03-16,07:00:00,0,501.0,1591.0,1821.88,4533.0,1011.0,
2023-07-01,00:00:00,0,0.0,0.0,0.0,0.0,0.0,30000.0
2023-07-01,01:00:00,0,0.0,0.0,4.0,86.0,0.0,30001.0
2023-07-01,02:00:00,0,0.0,0.0,7.0,171.0,0.0,30002.0
2023-07-01,03:00:00,0,0.0,0.0,12.0,259.0,0.0,30003.0
2023-07-01,04:00:01,0,0.0,0.0,17.0,346.0,0.0,30004.0
2023-07-01,05:00:00,0,0.0,0.0,25.0,436.0,0.0,30005.0
2023-07-01,06:00:00,0,0.0,0.0,36.0,528.0,0.0,30006.0
2023-07-01,07:00:00,0,0.0,0.0,45.0,618.0,0.0,30007.0
2023-07-01,08:00:00,0,0.0,0.0,52.0,708.0,0.0,30008.0
2023-07-01,09:00:00,0,0.0,0.0,56.0,797.0,0.0,30009.0
2023-07-01,10:00:00,0,0.0,0.0,59.0,887.0,0.0,30010.0
2023-07-01,11:00:01,0,0.0,0.0,67.0,955.0,0.0,30011.0
2023-07-01,12:00:00,0,0.0,0.0,81.0,1057.0,0.0,30012.0
2023-07-01,13:00:00,0,0.0,0.0,90.0,1064.0,0.0,30013.0
2023-07-01,14:00:00,0,0.0,0.0,100.0,1065.0,0.0,30014.0
2023-07-01,15:00:00,0,0.0,0.0,108.0,1065.0,0.0,30015.0
2023-07-01,16:00:00,0,0.0,0.0,117.0,1065.0,0.0,30016.0
2023-07-01,17:00:00,0,0.0,0.0,127.0,1065.0,0.0,30017.0
2023-07-01,18:00:00,0,0.0,0.0,135.0,1115.0,0.0,30018.0
2023-07-01,19:00:00,0,0.0,0.0,141.0,1116.0,0.0,30019.0
2023-07-01,20:00:00,0,0.0,0.0,144.0,1116.0,0.0,30020.0
2023-07-01,21:00:00,0,0.0,0.0,147.0,1116.0,0.0,30021.0
2023-07-01,22:00:00,0,0.0,0.0,152.0,1151.0,0.0,30022.0
2023-07-01,23:00:00,0,0.0,4.0,157.0,1207.0,0.0,30023.0
2023-07-01,23:59:00,0,0.0,98.0,206.0,1406.0,99.0,30024.0
2023-07-02,00:00:00,0,0.0,0.0,0.0,0.0,0.0,30025.0
2023-07-02,01:00:00,0,0.0,250.0,82.15,401.0,182.0,30026.0
2023-07-02,02:00:00,0,0.0,456.0,115.71,706.0,256.0,30027.0
2023-07-02,03:00:00,0,0.0,716.0,270.88,1199.0,333.0,30028.0
2023-07-02,04:00:00,0,0.0,909.0,436.71,1692.0,442.0,30029.0
2023-07-02,05:00:00,0,0.0,1136.0,578.25,2247.0,629.0,30030.0
2023-07-02,06:00:00,0,0.0,1374.0,600.02,2738.0,814.0,30031.0
2023-07-02,07:00:00,0,0.0,1564.0,608.3,3173.0,995.0,30032.0
2023-07-02,08:00:00,0,0.0,1754.0,639.25,3626.0,1121.0,30033.0
2023-07-02,09:00:00,0,0.0,1969.0,775.01,4188.0,1244.0,30034.0
2023-07-02,10:00:00,0,0.0,2149.0,995.31,4821.0,1489.0,30035.0
2023-07-02,11:00:00,0,0.0,2397.0,1218.81,5518.0,1766.0,30036.0
2023-07-02,12:00:00,0,0.0,2631.0,1354.93,6125.0,1990.0,30037.0
2023-07-02,13:00:00,0,0.0,2836.0,1448.25,6648.0,2145.0,30038.0
2023-07-02,14:00:00,0,0.0,3030.0,1533.97,7143.0,2301.0,30039.0
2023-07-02,15:00:00,0,0.0,3147.0,1687.82,7630.0,2548.0,30040.0
2023-07-02,16:00:00,0,0.0,3398.0,1833.74,8244.0,2790.0,30041.0
2023-07-02,17:00:00,0,0.0,3642.0,1921.12,8805.0,2988.0,30042.0
2023-07-02,18:00:00,0,0.0,3882.0,2054.87,9404.0,3140.0,30043.0
2023-07-02,19:00:00,0,0.0,4135.0,2196.43,9993.0,3318.0,30044.0
2023-07-02,20:00:00,0,0.0,4387.0,2364.68,10573.0,3573.0,30045.0
2023-07-02,21:00:00,0,0.0,4607.0,2525.47,11145.0,3827.0,30046.0
2023-07-02,22:00:00,0,0.0,4863.0,2626.97,11687.0,4015.0,30047.0
2023-07-02,23:00:00,0,0.0,5093.0,2764.47,12248.0,4171.0,30048.0
2023-07-02,23:59:00,0,0.0,5177.0,3058.55,12815.0,4322.0,30049.0
2023-07-03,00:00:00,0,0.0,0.0,0.0,0.0,0.0,30050.0
2023-07-03,01:00:00,0,0.0,199.0,221.23,467.0,153.0,30051.0
2023-07-03,02:00:00,0,0.0,433.0,424.22,937.0,309.0,30052.0
2023-07-03,03:00:00,0,0.0,665.0,594.07,1460.0,466.0,30053.0
2023-07-03,04:00:00,0,0.0,823.0,749.11,1904.0,624.0,30054.0
2023-07-03,05:00:00,0,0.0,1036.0,913.78,2400.0,779.0,30055.0
2023-07-03,06:00:00,0,0.0,1276.0,1091.07,2915.0,940.0,30056.0
2023-07-03,07:00:00,0,0.0,1488.0,1299.85,3422.0,1105.0,30057.0
2023-07-03,08:00:00,0,0.0,1631.0,1516.63,3909.0,1380.0,30058.0
2023-07-03,09:00:00,0,0.0,1854.0,1764.13,4422.0,1591.0,30059.0
2023-07-03,10:00:00,0,0.0,2031.0,2012.77,4928.0,1856.0,30060.0
2023-07-03,11:00:00,0,0.0,2229.0,2265.94,5424.0,2038.0,30061.0
2023-07-03,12:00:00,0,0.0,2439.0,2498.79,5979.0,2220.0,30062.0
2023-07-03,13:00:00,0,0.0,2682.0,2739.02,6581.0,2444.0,30063.0
2023-07-03,14:00:00,0,0.0,2865.0,2925.18,7124.0,2610.0,30064.0
2023-07-03,15:00:00,0,0.0,3063.0,3105.75,7668.0,2666.0,30065.0
2023-07-03,16:00:00,0,0.0,3251.0,3334.77,8255.0,2857.0,30066.0
2023-07-03,17:00:00,0,0.0,3409.0,3574.06,8838.0,3155.0,30067.0
2023-07-03,18:00:00,0,0.0,3629.0,3854.18,9507.0,3470.0,30068.0
2023-07-03,19:00:00,0,0.0,3870.0,4171.21,10222.0,3790.0,30069.0
2023-07-03,20:00:00,0,0.0,3968.0,4458.54,10816.0,4104.0,30070.0
2023-07-03,21:00:00,0,0.0,4199.0,4736.25,11489.0,4419.0,30071.0
2023-07-03,22:00:00,0,0.0,4421.0,5000.17,12130.0,4699.0,30072.0
2023-07-03,23:00:00,0,0.0,4640.0,5259.69,12769.0,4864.0,30073.0
2023-07-03,23:59:00,0,0.0,4857.0,5463.32,13361.0,4991.0,30074.0
2023-07-04,00:00:00,0,0.0,0.0,0.0,0.0,0.0,30075.0
2023-07-04,01:00:00,0,0.0,222.0,135.12,557.0,89.0,30076.0
2023-07-04,02:00:00,0,0.0,461.0,240.82,1115.0,265.0,30077.0
2023-07-04,03:00:00,0,0.0,632.0,369.75,1629.0,440.0,30078.0
2023-07-04,04:00:00,0,0.0,890.0,573.59,2269.0,651.0,30079.0
2023-07-04,05:00:00,0,0.0,1140.0,680.57,2868.0,854.0,30080.0
2023-07-04,06:00:00,0,0.0,1147.0,797.74,3266.0,978.0,30081.0
2023-07-04,07:00:00,0,0.0,1340.0,995.39,3861.0,1126.0,30082.0
2023-07-04,08:00:00,0,0.0,1550.0,1195.57,4474.0,1321.0,30083.0
2023-07-04,09:00:00,0,0.0,1774.0,1395.58,5104.0,1638.0,30084.0
2023-07-04,10:00:00,0,0.0,1893.0,1595.22,5630.0,1955.0,30085.0
2023-07-04,11:00:00,0,0.0,2076.0,1793.24,6219.0,2271.0,30086.0
2023-07-04,12:00:00,0,0.0,2114.0,2066.88,6681.0,2417.0,30087.0
2023-07-04,13:00:00,0,0.0,2265.0,2356.81,7258.0,2622.0,30088.0
2023-07-04,14:00:00,0,0.0,2513.0,2643.17,7973.0,2900.0,30089.0
2023-07-04,15:00:00,0,0.0,2759.0,2929.4,8656.0,3201.0,30090.0
2023-07-04,16:00:00,0,0.0,3006.0,3136.32,9279.0,3434.0,30091.0
2023-07-04,17:00:00,0,0.0,3060.0,3291.81,9689.0,3529.0,30092.0
2023-07-04,18:00:00,0,0.0,3297.0,3528.38,10287.0,3701.0,30093.0
2023-07-04,19:00:00,0,0.0,3544.0,3707.81,10916.0,4011.0,30094.0
2023-07-04,20:00:00,0,0.0,3738.0,3834.4,11427.0,4231.0,30095.0
2023-07-04,21:00:00,0,0.0,3995.0,3968.6,11977.0,4423.0,30096.0
2023-07-04,22:00:00,0,0.0,4240.0,4081.56,12539.0,4727.0,30097.0
2023-07-04,23:00:00,0,0.0,4495.0,4177.65,13094.0,4966.0,30098.0
2023-07-04,23:59:00,0,0.0,4715.0,4267.53,13623.0,5192.0,30099.0
2023-07-05,00:00:00,0,0.0,0.0,0.0,0.0,0.0,30100.0
2023-07-05,01:00:00,0,0.0,176.0,230.0,622.0,240.0,30101.0
2023-07-05,02:00:00,0,0.0,399.0,397.62,1263.0,475.0,30102.0
2023-07-05,03:00:00,0,0.0,642.0,620.5,1967.0,771.0,30103.0
2023-07-05,04:00:00,0,0.0,761.0,827.26,2489.0,1091.0,30104.0
2023-07-05,05:00:00,0,0.0,965.0,1069.34,3208.0,1423.0,30105.0
2023-07-05,06:00:00,0,0.0,1121.0,1297.51,3847.0,1744.0,30106.0
2023-07-05,07:00:00,0,0.0,1343.0,1540.83,4282.0,2043.0,30107.0
2023-07-05,08:00:00,0,0.0,1538.0,1785.66,4835.0,2344.0,30108.0
2023-07-05,09:00:00,0,0.0,1783.0,1983.63,5597.0,2594.0,30109.0
2023-07-05,10:00:00,0,0.0,1985.0,2144.22,6266.0,2791.0,30110.0
2023-07-05,11:00:00,0,0.0,2147.0,2296.33,6791.0,2965.0,30111.0
2023-07-05,12:00:00,0,0.0,2222.0,2479.6,7322.0,3179.0,30112.0
2023-07-05,13:00:01,0,0.0,2473.0,2658.91,8053.0,3450.0,30113.0
2023-07-05,14:00:00,0,0.0,2657.0,2864.24,8719.0,3674.0,30114.0
2023-07-05,15:00:00,0,0.0,2908.0,3046.27,9410.0,3892.0,30115.0
2023-07-05,16:00:00,0,0.0,3155.0,3181.38,10086.0,4095.0,30116.0
2023-07-05,17:00:00,0,0.0,3390.0,3299.53,10756.0,4299.0,30117.0
2023-07-05,18:00:00,0,0.0,3630.0,3374.46,11239.0,4516.0,30118.0
2023-07-05,19:00:00,0,0.0,3852.0,3444.24,11673.0,4745.0,30119.0
2023-07-05,20:00:00,0,0.0,4098.0,3514.86,12290.0,4977.0,30120.0
2023-07-05,21:00:00,0,0.0,4287.0,3588.7,12867.0,5203.0,30121.0
2023-07-05,22:00:00,0,0.0,4487.0,3657.1,13453.0,5430.0,30122.0
2023-07-05,23:00:01,0,0.0,4629.0,3717.17,13924.0,5649.0,30123.0
2023-07-05,23:59:00,0,0.0,4826.0,3816.0,14543.0,5846.0,30124.0
2023-07-06,00:00:00,0,0.0,0.0,0.0,0.0,0.0,30125.0
2023-07-06,01:00:00,0,0.0,142.0,174.04,666.0,214.0,30126.0
2023-07-06,02:00:01,0,0.0,212.0,243.04,924.0,287.0,30127.0
2023-07-06,03:00:00,0,0.0,432.0,492.96,1931.0,604.0,30128.0
2023-07-06,04:00:00,0,0.0,586.0,712.61,2608.0,782.0,30129.0
2023-07-06,05:00:00,0,0.0,836.0,901.83,3363.0,960.0,30130.0
2023-07-06,06:00:00,0,0.0,1084.0,1028.68,4079.0,1108.0,30131.0
2023-07-06,07:00:00,0,0.0,1304.0,1089.1,4695.0,1190.0,30132.0
2023-07-06,08:00:00,0,0.0,1534.0,1196.44,5410.0,1337.0,30133.0
2023-07-06,09:00:00,0,0.0,1797.0,1326.39,6166.0,1444.0,30134.0
2023-07-06,10:00:00,0,0.0,1963.0,1459.49,6803.0,1636.0,30135.0
2023-07-06,11:00:00,0,0.0,2158.0,1610.14,7367.0,1913.0,30136.0
2023-07-06,12:00:00,0,0.0,2359.0,1703.42,7948.0,2192.0,30137.0
2023-07-06,13:00:00,0,0.0,2583.0,1774.48,8541.0,2383.0,30138.0
2023-07-06,14:00:00,0,0.0,2759.0,1833.61,9124.0,2563.0,30139.0
2023-07-06,15:00:00,0,0.0,3007.0,1984.57,9724.0,2800.0,30140.0
2023-07-06,16:00:00,0,0.0,3213.0,2141.81,10399.0,3126.0,30141.0
2023-07-06,17:00:00,0,0.0,3393.0,2289.48,11002.0,3463.0,30142.0
2023-07-06,18:00:00,0,0.0,3548.0,2427.44,11556.0,3784.0,30143.0
2023-07-06,19:00:00,0,0.0,3770.0,2536.92,12138.0,4045.0,30144.0
2023-07-06,20:00:00,0,0.0,3915.0,2752.8,12827.0,4321.0,30145.0
2023-07-06,21:00:00,0,0.0,4080.0,2969.4,13559.0,4590.0,30146.0
2023-07-06,22:00:00,0,0.0,4321.0,3214.16,14374.0,4802.0,30147.0
2023-07-06,23:00:00,0,0.0,4392.0,3477.64,14997.0,4976.0,30148.0
2023-07-06,23:59:00,0,0.0,4504.0,3762.27,15669.0,5183.0,30149.0
2023-07-07,00:00:00,0,0.0,0.0,0.0,0.0,0.0,30150.0
2023-07-07,01:00:00,0,0.0,64.0,201.24,621.0,302.0,30151.0
