DIA,HORA,Tot L3. L4 y Planta de CO2,Tot A40/240/50/60/Centec/Filtro,Tot  A130/330/430,Tot  Trasiego,Tot A10/20,Tot Fermantacion_Cocina,Tot Reposo Inferior,Tot  Reposo Superior,Id,"Tot L3, L4 y Planta de CO2"
2022-08-28,21:00:00,1700.46,3051.47,5.08,1574.34,,,,,,
2022-08-28,22:00:00,1782.42,3262.69,5.28,1651.89,,,,,,
2022-08-28,23:00:00,1879.01,3491.53,5.48,1736.31,,,,,,
2022-08-28,23:59:00,1935.38,3734.44,5.69,1819.28,,,,,,
2022-09-01,00:00:01,0.0,0.0,0.0,0.0,,,,,,
2022-09-01,01:00:00,69.16,211.22,0.3,84.35,,,,,,
2022-09-01,02:00:00,161.69,372.94,0.51,168.7,,,,,,
2022-09-01,03:00:00,215.21,508.78,106.95,253.1,,,,,,
2022-09-01,04:00:00,283.56,676.88,303.88,337.5,,,,,,
2022-09-01,05:00:01,319.52,850.59,496.74,421.88,,,,,,
2022-09-01,06:00:00,374.87,1026.75,687.38,506.23,,,,,,
2022-09-01,07:00:00,444.34,1219.22,876.89,590.6,,,,,,
2022-09-01,08:00:00,499.18,1421.06,1195.09,698.78,,,,,,
2022-09-01,09:00:01,576.57,1660.97,1575.54,839.41,,,,,,
2022-09-01,10:00:00,667.47,1903.97,1867.84,974.95,,,,,,
2022-09-01,11:00:00,735.41,2113.69,2046.79,1066.36,,,,,,
2022-09-01,12:00:00,779.9,2384.44,2228.08,1167.3,,,,,,
2022-09-01,13:00:01,836.06,2675.63,2457.51,1285.29,,,,,,
2022-09-01,14:00:00,917.41,2969.25,2622.85,1421.63,,,,,,
2022-09-01,15:00:00,1004.86,3260.53,2766.26,1561.99,,,,,,
2022-09-01,16:00:00,1046.6,3496.03,2904.69,1718.73,,,,,,
2022-09-01,17:00:00,1128.87,3760.97,3042.51,1853.09,,,,,,
2022-09-01,18:00:00,1199.15,4026.38,3192.72,1937.47,,,,,,
2022-09-01,19:00:00,1274.61,4275.19,3326.68,2021.84,,,,,,
2022-09-01,20:00:00,1333.11,4487.34,3445.51,2139.04,,,,,,
2022-09-01,21:00:00,1409.08,4747.22,3557.33,2271.93,,,,,,
2022-09-01,22:00:00,1466.16,5024.34,3669.55,2393.8,,,,,,
2022-09-01,23:00:00,1496.83,5301.19,3785.74,2533.96,,,,,,
2022-09-01,23:59:00,1577.47,5566.88,3913.0,2672.06,,,,,,
2022-09-02,00:00:01,0.0,0.0,0.0,0.0,,,,,,
2022-09-02,01:00:00,30.37,238.03,176.01,133.45,,,,,,
2022-09-02,02:00:00,61.85,510.94,354.35,283.02,,,,,,
2022-09-02,03:00:00,107.76,822.28,533.91,423.65,,,,,,
2022-09-02,04:00:00,131.02,1104.0,718.55,562.42,,,,,,
2022-09-02,05:00:00,162.2,1379.81,910.51,704.13,,,,,,
2022-09-02,06:00:00,191.45,1643.63,1102.56,849.56,,,,,,
2022-09-02,07:00:00,236.54,1920.66,1292.38,983.25,,,,,,
2022-09-02,08:00:00,267.52,2197.03,1480.68,1063.08,,,,,,
2022-09-02,09:00:00,293.11,2460.19,1669.69,1147.43,,,,,,
2022-09-02,10:00:00,327.23,2726.06,1854.94,1231.8,,,,,,
2022-09-02,11:00:00,360.95,2991.75,2038.46,1370.93,,,,,,
2022-09-02,12:00:00,401.38,3266.63,2216.4,1490.83,,,,,,
2022-09-02,13:00:01,433.77,3569.25,2387.23,1608.69,,,,,,
2022-09-02,14:00:00,459.47,3866.81,2498.03,1707.57,,,,,,
2022-09-02,15:00:00,487.8,4137.84,2507.27,1772.57,,,,,,
2022-09-02,16:00:00,531.88,4387.78,2517.33,1772.79,,,,,,
2022-09-02,17:00:00,572.3,4646.63,2525.96,1884.13,,,,,,
2022-09-02,18:00:00,602.57,4912.88,2532.05,2024.72,,,,,,
2022-09-02,19:00:01,620.95,5165.06,2539.77,2140.08,,,,,,
2022-09-02,20:00:01,658.02,5413.41,2546.27,2281.26,,,,,,
2022-09-02,21:00:00,699.97,5673.84,2555.31,2420.61,,,,,,
2022-09-02,22:00:00,723.94,5951.72,2568.31,2541.38,,,,,,
2022-09-02,23:00:01,739.48,6211.69,2602.64,2696.98,,,,,,
2022-09-02,23:59:00,782.95,6458.44,2689.68,2842.2,,,,,,
2022-09-03,00:00:01,0.0,0.0,0.0,0.0,,,,,,
2022-09-03,01:00:00,23.26,251.81,102.98,166.47,,,,,,
2022-09-03,02:00:00,98.11,497.91,231.36,291.77,,,,,,
2022-09-03,03:00:00,115.07,755.53,412.75,292.11,,,,,,
2022-09-03,04:00:00,140.87,962.91,554.73,294.74,,,,,,
2022-09-03,05:00:01,186.47,1227.09,676.81,299.72,,,,,,
2022-09-03,06:00:00,231.46,1489.41,798.99,309.05,,,,,,
2022-09-03,07:00:00,248.32,1761.66,907.66,330.02,,,,,,
2022-09-03,08:00:01,291.69,2062.13,908.48,411.37,,,,,,
2022-09-03,09:00:00,376.09,2367.84,909.49,492.03,,,,,,
2022-09-03,10:00:00,492.17,2646.09,910.3,569.0,,,,,,
2022-09-03,11:00:00,642.69,2941.97,911.02,645.45,,,,,,
2022-09-03,12:00:00,757.66,3225.56,911.73,729.59,,,,,,
2022-09-03,13:00:00,906.65,3505.87,912.44,811.44,,,,,,
2022-09-03,14:00:00,1086.82,3787.97,940.37,894.54,,,,,,
2022-09-03,15:00:00,1227.28,4102.59,941.18,978.87,,,,,,
2022-09-03,16:00:00,1413.85,4369.22,942.09,1063.25,,,,,,
2022-09-03,17:00:00,1557.16,4635.56,943.11,1107.35,,,,,,
2022-09-03,18:00:00,1713.87,4941.84,944.23,1107.35,,,,,,
2022-09-03,19:00:00,1892.31,5247.56,945.34,1107.35,,,,,,
2022-09-03,20:00:00,2064.26,5523.09,946.56,1107.35,,,,,,
2022-09-03,21:00:00,2243.41,5784.94,947.78,1107.35,,,,,,
2022-09-03,22:00:00,2404.7,6069.28,949.1,1107.35,,,,,,
2022-09-03,23:00:00,2589.74,6367.78,950.22,1107.35,,,,,,
2022-09-03,23:59:00,2682.37,6644.44,951.23,1153.52,,,,,,
2022-09-04,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-04,01:00:00,80.23,250.03,1.02,84.06,,,,,,
2022-09-04,02:00:00,176.11,490.59,1.83,167.66,,,,,,
2022-09-04,03:00:00,239.08,753.09,2.84,251.5,,,,,,
2022-09-04,04:00:00,276.05,1041.56,3.76,334.16,,,,,,
2022-09-04,05:00:00,286.41,1306.78,4.88,418.27,,,,,,
2022-09-04,06:00:00,305.5,1564.5,5.89,502.13,,,,,,
2022-09-04,07:00:00,352.83,1839.19,6.8,585.8,,,,,,
2022-09-04,08:00:00,361.66,2114.06,7.92,667.78,,,,,,
2022-09-04,09:00:00,407.47,2381.53,87.14,751.79,,,,,,
2022-09-04,10:00:00,436.21,2657.91,277.88,835.73,,,,,,
2022-09-04,11:00:00,470.13,2934.19,452.87,899.21,,,,,,
2022-09-04,12:00:00,513.3,3217.97,626.23,909.49,,,,,,
2022-09-04,13:00:00,530.77,3500.25,798.59,910.13,,,,,,
2022-09-04,14:00:00,576.47,3775.41,964.95,911.32,,,,,,
2022-09-04,15:00:00,618.72,4049.91,1131.0,913.38,,,,,,
2022-09-04,16:00:00,636.59,4322.44,1301.12,917.21,,,,,,
2022-09-04,17:00:00,677.22,4594.13,1483.83,917.8,,,,,,
2022-09-04,18:00:00,717.74,4862.25,1664.1,917.8,,,,,,
2022-09-04,19:00:00,762.84,5104.88,1853.21,917.8,,,,,,
2022-09-04,20:00:00,825.5,5355.28,2024.85,917.8,,,,,,
2022-09-04,21:00:00,859.12,5615.34,2174.05,917.8,,,,,,
2022-09-04,22:00:00,895.78,5860.88,2320.6,917.8,,,,,,
2022-09-04,23:00:00,930.72,6107.06,2461.98,917.8,,,,,,
2022-09-04,23:59:00,957.53,6354.94,2596.65,917.8,,,,,,
2022-09-05,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-05,01:00:00,55.25,247.59,135.08,0.0,,,,,,
2022-09-05,02:00:00,65.0,497.25,266.8,72.57,,,,,,
2022-09-05,03:00:00,68.25,753.47,396.4,156.62,,,,,,
2022-09-05,04:00:00,72.21,1003.31,525.99,240.84,,,,,,
2022-09-05,05:00:00,123.8,1243.5,656.6,325.16,,,,,,
2022-09-05,06:00:00,144.02,1476.19,786.4,353.5,,,,,,
2022-09-05,07:00:00,156.61,1742.44,915.48,355.34,,,,,,
2022-09-05,08:00:00,206.27,2017.03,1043.25,362.65,,,,,,
2022-09-05,09:00:00,224.25,2259.75,1173.35,442.63,,,,,,
2022-09-05,10:00:00,227.4,2515.59,1304.88,527.01,,,,,,
2022-09-05,11:00:00,265.99,2748.47,1435.99,611.37,,,,,,
2022-09-05,12:00:00,292.5,2997.38,1563.96,695.63,,,,,,
2022-09-05,13:00:00,314.95,3240.19,1689.9,779.75,,,,,,
2022-09-05,14:00:00,360.45,3486.09,1815.13,863.52,,,,,,
2022-09-05,15:00:00,391.52,3739.5,1942.99,928.42,,,,,,
2022-09-05,16:00:00,444.74,3999.28,2069.84,972.44,,,,,,
2022-09-05,17:00:00,496.54,4273.78,2195.78,977.67,,,,,,
2022-09-05,18:00:00,548.44,4546.31,2324.77,985.05,,,,,,
2022-09-05,19:00:00,580.84,4819.88,2454.87,999.01,,,,,,
2022-09-05,20:00:00,627.05,5091.56,2583.75,1007.3,,,,,,
2022-09-05,21:00:00,677.93,5378.16,2712.73,1012.63,,,,,,
2022-09-05,22:00:00,704.03,5669.44,2839.69,1026.22,,,,,,
2022-09-05,23:00:00,741.0,5960.25,2964.71,1038.79,,,,,,
2022-09-05,23:59:00,785.38,6242.25,3089.33,1050.71,,,,,,
2022-09-06,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-06,01:00:00,31.69,290.34,126.24,16.72,,,,,,
2022-09-06,02:00:00,73.53,587.06,252.18,32.77,,,,,,
2022-09-06,03:00:00,123.6,882.75,381.16,49.19,,,,,,
2022-09-06,04:00:00,141.78,1163.53,507.41,71.23,,,,,,
2022-09-06,05:00:00,196.32,1441.88,633.55,87.7,,,,,,
2022-09-06,06:00:00,207.9,1728.38,759.59,110.2,,,,,,
2022-09-06,07:00:00,254.82,2018.34,886.03,125.34,,,,,,
2022-09-06,08:00:00,275.34,2304.66,1010.14,145.04,,,,,,
2022-09-06,09:00:00,331.09,2588.06,1134.66,157.23,,,,,,
2022-09-06,10:00:00,343.28,2853.19,1258.66,177.59,,,,,,
2022-09-06,11:00:00,351.61,3118.13,1384.5,197.38,,,,,,
2022-09-06,12:00:00,385.43,3376.41,1509.63,210.11,,,,,,
2022-09-06,13:00:00,404.12,3635.81,1634.14,225.66,,,,,,
2022-09-06,14:00:00,444.84,3893.91,1756.02,232.3,,,,,,
2022-09-06,15:00:00,471.76,4150.69,1881.04,240.64,,,,,,
2022-09-06,16:00:00,496.44,4400.53,2021.8,241.94,,,,,,
2022-09-06,17:00:00,541.23,4646.34,2184.71,241.97,,,,,,
2022-09-06,18:00:00,561.84,4894.5,2370.88,241.97,,,,,,
2022-09-06,19:00:00,599.02,5142.56,2556.23,241.97,,,,,,
2022-09-06,20:00:00,640.96,5382.19,2743.0,241.97,,,,,,
2022-09-06,21:00:00,666.96,5624.63,2921.14,241.97,,,,,,
2022-09-06,22:00:00,700.48,5856.09,3088.62,241.97,,,,,,
2022-09-06,23:00:00,745.37,6055.59,3239.13,241.97,,,,,,
2022-09-06,23:59:00,759.28,6272.06,3377.16,242.06,,,,,,
2022-09-07,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-07,01:00:00,14.42,199.41,138.23,0.03,,,,,,
2022-09-07,02:00:21,61.34,388.22,270.56,0.03,,,,,,
2022-09-07,03:00:00,88.16,583.88,403.51,0.27,,,,,,
2022-09-07,04:00:00,129.39,803.81,530.26,1.85,,,,,,
2022-09-07,05:00:00,187.48,1025.44,655.48,3.47,,,,,,
2022-09-07,06:00:00,232.17,1265.34,781.32,9.42,,,,,,
2022-09-07,07:00:00,270.97,1508.06,818.8,19.93,,,,,,
2022-09-07,08:00:00,333.73,1759.5,819.41,35.71,,,,,,
2022-09-07,09:00:00,375.17,1992.28,820.12,59.13,,,,,,
2022-09-07,10:00:00,413.16,2187.47,834.95,81.36,,,,,,
2022-09-07,11:00:00,471.15,2376.94,958.75,104.64,,,,,,
2022-09-07,12:00:00,501.52,2569.13,1073.31,128.47,,,,,,
2022-09-07,13:00:00,563.47,2765.44,1184.22,152.3,,,,,,
2022-09-07,14:00:00,621.87,2950.78,1289.44,174.95,,,,,,
2022-09-07,15:00:00,674.48,3138.66,1391.61,197.06,,,,,,
2022-09-07,16:00:00,708.4,3341.81,1492.56,219.85,,,,,,
2022-09-07,17:00:00,784.47,3570.84,1591.38,248.05,,,,,,
2022-09-07,18:00:00,836.88,3793.31,1690.71,331.01,,,,,,
2022-09-07,19:00:00,890.4,4007.16,1789.84,415.38,,,,,,
2022-09-07,20:00:00,972.05,4218.38,1882.36,499.76,,,,,,
2022-09-07,21:00:00,1006.18,4420.97,1977.12,561.26,,,,,,
2022-09-07,22:00:00,1065.59,4611.09,2070.45,645.07,,,,,,
2022-09-07,23:00:00,1129.88,4826.72,2167.65,728.66,,,,,,
2022-09-07,23:59:00,1181.58,5036.25,2264.95,811.59,,,,,,
2022-09-08,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-08,01:00:00,85.82,190.69,99.02,84.14,,,,,,
2022-09-08,02:00:00,158.84,415.03,199.98,168.34,,,,,,
2022-09-08,03:00:00,189.72,648.19,305.2,252.71,,,,,,
2022-09-08,04:00:00,276.76,878.44,406.66,337.07,,,,,,
2022-09-08,05:00:00,348.16,1058.53,507.81,421.45,,,,,,
2022-09-08,06:00:00,410.21,1210.13,651.02,490.3,,,,,,
2022-09-08,07:00:00,514.01,1436.53,794.32,549.08,,,,,,
2022-09-08,08:00:00,566.31,1668.75,916.8,583.09,,,,,,
2022-09-08,09:00:00,639.74,1890.94,1032.38,635.93,,,,,,
2022-09-08,10:00:00,676.2,2119.03,1144.91,720.3,,,,,,
2022-09-08,11:00:00,765.78,2356.78,1253.99,804.68,,,,,,
2022-09-08,12:00:00,811.99,2598.0,1353.42,889.05,,,,,,
2022-09-08,13:00:00,931.43,2853.47,1450.82,973.4,,,,,,
2022-09-08,14:00:00,1026.8,3130.59,1560.1,1057.77,,,,,,
2022-09-08,15:00:00,1149.48,3346.97,1676.09,1142.15,,,,,,
2022-09-08,16:00:00,1296.14,3580.22,1792.68,1226.52,,,,,,
2022-09-08,17:00:00,1392.52,3782.44,1903.48,1304.96,,,,,,
2022-09-08,18:00:00,1490.33,3972.09,2010.94,1359.98,,,,,,
2022-09-08,19:00:00,1583.46,4195.13,2118.19,1439.16,,,,,,
2022-09-08,20:00:00,1686.04,4392.84,2236.61,1523.53,,,,,,
2022-09-08,21:00:00,1795.63,4642.97,2387.02,1607.02,,,,,,
2022-09-08,22:00:00,1881.55,4891.31,2542.41,1658.38,,,,,,
2022-09-08,23:00:00,1961.58,5104.31,2667.34,1728.06,,,,,,
2022-09-08,23:59:00,2032.37,5313.19,2792.97,1809.09,,,,,,
2022-09-09,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-09,01:00:00,71.4,161.81,142.49,73.4,,,,,,
2022-09-09,02:00:00,157.73,398.34,287.42,146.46,,,,,,
2022-09-09,03:00:00,205.16,643.22,340.54,221.74,,,,,,
2022-09-09,04:00:00,288.03,907.31,341.86,305.2,,,,,,
2022-09-09,05:00:00,382.79,1134.0,342.16,389.55,,,,,,
2022-09-09,06:00:00,436.21,1358.25,342.47,473.79,,,,,,
2022-09-09,07:00:00,527.21,1633.5,342.77,558.16,,,,,,
2022-09-09,08:00:00,603.59,1867.97,343.18,625.48,,,,,,
2022-09-09,09:00:00,678.44,2098.69,343.48,701.48,,,,,,
2022-09-09,10:00:00,730.74,2382.66,343.89,727.6,,,,,,
2022-09-09,11:00:00,780.51,2629.41,344.3,753.52,,,,,,
2022-09-09,12:00:00,816.16,2815.22,344.91,776.56,,,,,,
2022-09-09,13:00:00,864.8,3059.16,345.31,800.7,,,,,,
2022-09-09,14:00:00,919.85,3241.03,345.92,823.66,,,,,,
2022-09-09,15:00:00,969.62,3445.88,346.33,846.77,,,,,,
2022-09-09,16:00:00,1009.33,3611.72,346.84,869.41,,,,,,
2022-09-09,17:00:00,1054.22,3759.94,347.55,891.84,,,,,,
2022-09-09,18:00:00,1107.44,3922.03,348.16,914.81,,,,,,
2022-09-09,19:00:00,1147.45,4095.84,348.66,940.1,,,,,,
2022-09-09,20:00:00,1190.31,4282.5,349.17,966.04,,,,,,
2022-09-09,21:00:00,1232.87,4485.75,349.58,991.97,,,,,,
2022-09-09,22:00:00,1276.03,4649.91,350.19,1018.27,,,,,,
2022-09-09,23:00:00,1326.0,4817.06,350.7,1044.34,,,,,,
2022-09-09,23:59:00,1373.94,4973.34,351.41,1069.38,,,,,,
2022-09-10,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-10,01:00:00,52.61,156.84,0.71,25.41,,,,,,
2022-09-10,02:00:00,109.99,319.5,1.63,50.91,,,,,,
2022-09-10,03:00:00,158.95,492.84,2.95,77.16,,,,,,
2022-09-10,04:00:00,200.48,681.75,4.47,104.42,,,,,,
2022-09-10,05:00:00,236.54,861.94,6.3,131.86,,,,,,
2022-09-10,06:00:00,285.09,972.75,7.31,159.35,,,,,,
2022-09-10,07:00:00,384.41,1089.09,7.92,185.12,,,,,,
2022-09-10,08:00:00,446.27,1203.84,8.63,212.45,,,,,,
2022-09-10,09:00:00,509.74,1347.47,9.24,239.98,,,,,,
2022-09-10,10:00:00,580.13,1504.59,9.75,267.29,,,,,,
2022-09-10,11:00:00,650.1,1663.22,10.26,293.93,,,,,,
2022-09-10,12:00:00,738.26,1864.31,10.66,321.14,,,,,,
2022-09-10,13:00:00,780.91,2090.34,11.07,348.15,,,,,,
2022-09-10,14:00:00,849.67,2331.38,11.38,375.65,,,,,,
2022-09-10,15:00:00,935.8,2543.16,11.68,401.74,,,,,,
2022-09-10,16:00:00,985.05,2767.22,12.19,425.06,,,,,,
2022-09-10,17:00:00,1070.37,2986.78,12.49,446.73,,,,,,
2022-09-10,18:00:00,1109.77,3204.84,12.9,466.55,,,,,,
2022-09-10,19:00:00,1177.52,3370.97,13.51,476.34,,,,,,
2022-09-10,20:00:00,1243.94,3548.25,14.02,487.45,,,,,,
2022-09-10,21:00:00,1320.21,3736.97,14.52,501.05,,,,,,
2022-09-10,22:00:00,1356.57,3919.69,15.03,522.7,,,,,,
2022-09-10,23:00:00,1415.48,4115.06,15.44,545.23,,,,,,
2022-09-10,23:59:00,1484.13,4320.66,15.84,567.75,,,,,,
2022-09-11,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-11,01:00:00,48.24,210.28,0.51,23.83,,,,,,
2022-09-11,02:00:00,94.25,400.97,1.02,46.36,,,,,,
2022-09-11,03:00:00,146.45,549.56,1.63,69.97,,,,,,
2022-09-11,04:00:00,177.23,693.75,2.23,96.0,,,,,,
2022-09-11,05:00:00,246.7,790.97,101.05,121.52,,,,,,
2022-09-11,06:00:00,311.29,892.59,293.82,148.04,,,,,,
2022-09-11,07:00:00,355.37,1032.47,474.91,175.41,,,,,,
2022-09-11,08:00:00,391.63,1114.78,644.92,203.51,,,,,,
2022-09-11,09:00:00,458.45,1181.25,806.51,231.44,,,,,,
2022-09-11,10:00:00,521.63,1262.34,962.3,259.37,,,,,,
2022-09-11,11:00:00,580.73,1382.53,1114.75,287.02,,,,,,
2022-09-11,12:00:00,654.77,1544.16,1265.97,313.93,,,,,,
2022-09-11,13:00:00,743.44,1725.47,1415.57,338.69,,,,,,
2022-09-11,14:00:00,790.77,1884.38,1547.61,362.91,,,,,,
2022-09-11,15:00:00,885.02,2011.88,1681.67,385.8,,,,,,
2022-09-11,16:00:00,933.66,2172.75,1803.75,407.63,,,,,,
2022-09-11,17:00:00,1004.25,2288.16,1906.22,426.47,,,,,,
2022-09-11,18:00:00,1030.66,2389.03,2007.68,504.95,,,,,,
2022-09-11,19:00:00,1074.43,2510.91,2147.33,588.41,,,,,,
2022-09-11,20:00:00,1135.57,2637.0,2305.57,671.64,,,,,,
2022-09-11,21:00:00,1184.22,2778.28,2399.71,755.73,,,,,,
2022-09-11,22:00:00,1209.0,2913.19,2448.57,837.27,,,,,,
2022-09-11,23:00:00,1245.16,3057.09,2448.77,919.02,,,,,,
2022-09-11,23:59:00,1311.88,3220.88,2448.97,1001.98,,,,,,
2022-09-12,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-12,01:00:00,47.23,168.84,0.3,74.16,,,,,,
2022-09-12,02:00:00,102.38,333.94,81.05,156.55,,,,,,
2022-09-12,03:00:00,118.32,538.59,223.44,240.02,,,,,,
2022-09-12,04:00:00,188.09,757.5,354.55,323.33,,,,,,
2022-09-12,05:00:00,231.66,990.47,524.47,399.65,,,,,,
2022-09-12,06:00:00,291.79,1245.94,649.8,428.44,,,,,,
2022-09-12,07:00:00,308.55,1493.25,778.17,456.51,,,,,,
2022-09-12,08:00:00,362.58,1727.81,916.6,484.58,,,,,,
2022-09-12,09:00:00,402.09,1968.09,1043.25,512.7,,,,,,
2022-09-12,10:00:00,432.86,2187.0,1164.82,540.8,,,,,,
2022-09-12,11:00:00,474.7,2402.91,1279.08,568.8,,,,,,
2022-09-12,12:00:00,510.35,2632.03,1383.69,596.63,,,,,,
2022-09-12,13:00:00,558.19,2860.88,1498.05,623.55,,,,,,
2022-09-12,14:00:00,592.11,3098.34,1625.1,684.46,,,,,,
2022-09-12,15:00:00,633.85,3352.41,1788.11,762.27,,,,,,
2022-09-12,16:00:00,702.71,3603.19,1944.21,846.16,,,,,,
2022-09-12,17:00:00,756.95,3858.0,2104.07,930.54,,,,,,
2022-09-12,18:00:00,818.19,4109.34,2251.23,1014.94,,,,,,
2022-09-12,19:00:00,893.34,4387.31,2409.37,1042.73,,,,,,
2022-09-12,20:00:00,945.85,4666.97,2533.98,1082.32,,,,,,
2022-09-12,21:00:00,1027.3,4926.66,2678.81,1166.7,,,,,,
2022-09-12,22:00:00,1115.97,5174.53,2798.66,1251.05,,,,,,
2022-09-12,23:00:00,1159.74,5385.0,2799.27,1334.61,,,,,,
2022-09-12,23:59:00,1250.64,5529.66,2799.67,1398.09,,,,,,
2022-09-13,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-13,01:00:00,74.95,153.19,97.09,69.79,,,,,,
2022-09-13,02:00:00,130.71,324.94,267.01,143.91,,,,,,
2022-09-13,03:00:00,166.87,496.31,441.7,212.98,,,,,,
2022-09-13,04:00:00,262.74,660.38,635.07,269.11,,,,,,
2022-09-13,05:00:00,325.71,819.84,828.24,339.77,,,,,,
2022-09-13,06:00:00,392.74,995.34,1015.83,387.1,,,,,,
2022-09-13,07:00:00,434.79,1181.81,1202.2,414.79,,,,,,
2022-09-13,08:00:00,505.17,1356.66,1389.48,457.3,,,,,,
2022-09-13,09:00:00,542.24,1539.0,1574.12,487.21,,,,,,
2022-09-13,10:00:00,603.79,1727.72,1757.03,515.06,,,,,,
2022-09-13,11:00:00,652.54,1904.16,1943.2,543.13,,,,,,
2022-09-13,12:00:00,676.61,2062.22,2138.2,603.61,,,,,,
2022-09-13,13:00:00,694.48,2209.22,2344.37,657.33,,,,,,
2022-09-13,14:00:00,754.1,2343.38,2493.66,710.09,,,,,,
2022-09-13,15:00:00,798.59,2491.59,2591.88,763.77,,,,,,
2022-09-13,16:00:00,834.54,2617.69,2672.72,847.97,,,,,,
2022-09-13,17:00:00,842.56,2767.31,2750.21,930.19,,,,,,
2022-09-13,18:00:00,871.0,2949.0,2820.9,1002.24,,,,,,
2022-09-13,19:00:00,928.69,3172.88,2888.54,1009.29,,,,,,
2022-09-13,20:00:00,958.45,3410.34,3008.48,1037.26,,,,,,
2022-09-13,21:00:00,1008.72,3655.22,3107.41,1121.63,,,,,,
2022-09-13,22:00:00,1066.2,3899.91,3107.81,1206.01,,,,,,
2022-09-13,23:00:00,1087.43,4142.25,3108.22,1290.38,,,,,,
2022-09-13,23:59:00,1146.34,4390.22,3108.52,1372.26,,,,,,
2022-09-14,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-14,01:00:00,58.8,224.63,0.3,82.39,,,,,,
2022-09-14,02:00:00,68.76,437.25,0.81,165.88,,,,,,
2022-09-14,03:00:00,82.47,644.53,28.84,250.25,,,,,,
2022-09-14,04:00:00,129.7,850.88,209.12,334.63,,,,,,
2022-09-14,05:00:00,156.81,1053.94,372.13,398.29,,,,,,
2022-09-14,06:00:00,195.71,1250.44,517.36,424.89,,,,,,
2022-09-14,07:00:00,212.47,1430.91,661.88,452.69,,,,,,
2022-09-14,08:00:00,260.1,1564.78,814.43,480.59,,,,,,
2022-09-14,09:00:00,275.95,1732.22,959.46,508.67,,,,,,
2022-09-14,10:00:00,329.67,1933.13,1110.28,535.73,,,,,,
2022-09-14,11:00:00,368.77,2132.16,1271.16,603.62,,,,,,
2022-09-14,12:00:00,407.37,2322.56,1445.95,687.98,,,,,,
2022-09-14,13:00:00,475.92,2518.13,1597.48,771.78,,,,,,
2022-09-14,14:00:00,487.5,2683.69,1709.5,856.16,,,,,,
2022-09-14,15:00:00,513.7,2842.69,1799.89,939.96,,,,,,
2022-09-14,16:00:00,591.8,3054.66,1872.91,1018.6,,,,,,
2022-09-14,17:00:00,627.45,3277.41,1950.1,1102.98,,,,,,
2022-09-14,18:00:00,666.25,3511.88,2010.94,1185.31,,,,,,
2022-09-14,19:00:00,749.63,3751.5,2089.65,1185.38,,,,,,
2022-09-14,20:00:00,797.77,3976.5,2187.86,1229.37,,,,,,
2022-09-14,21:00:00,839.92,4212.66,2284.65,1298.12,,,,,,
2022-09-14,22:00:00,917.01,4452.94,2435.67,1381.66,,,,,,
2022-09-14,23:00:00,954.28,4726.97,2590.66,1466.02,,,,,,
2022-09-14,23:59:00,999.68,5010.19,2721.06,1502.34,,,,,,
2022-09-15,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-09-15,01:00:00,75.56,285.09,125.73,12.94,,,,,,
2022-09-15,02:00:00,120.66,575.44,240.91,37.83,,,,,,
2022-09-15,03:00:00,157.52,859.13,323.78,78.77,,,,,,
2022-09-15,04:00:00,233.9,1129.31,323.98,137.38,,,,,,
2022-09-15,05:00:00,273.61,1404.84,324.09,200.64,,,,,,
2022-09-15,06:00:00,306.92,1664.91,324.29,278.1,,,,,,
2022-09-15,07:00:00,379.34,1907.06,324.49,336.98,,,,,,
2022-09-15,08:00:00,416.71,2162.53,324.8,361.63,,,,,,
2022-09-15,09:00:00,450.63,2406.28,325.0,427.05,,,,,,
2022-09-15,10:00:00,512.48,2675.16,325.2,490.66,,,,,,
2022-09-15,11:00:00,558.39,2950.31,325.3,547.1,,,,,,
2022-09-15,12:00:00,591.8,3225.47,325.51,603.39,,,,,,
2022-09-15,13:00:00,625.12,3506.53,325.61,659.64,,,,,,
2022-09-15,14:00:00,659.95,3777.28,407.47,715.91,,,,,,
2022-09-15,15:00:00,745.98,4045.12,580.73,772.14,,,,,,
2022-09-15,16:00:00,782.03,4324.31,749.02,817.81,,,,,,
2022-09-15,17:00:00,818.59,4615.97,915.48,817.81,,,,,,
2022-09-15,18:00:01,898.93,4890.94,1036.34,817.81,,,,,,
2022-09-15,19:00:01,952.76,5190.47,1154.97,817.81,,,,,,
2022-09-15,20:00:00,988.61,5492.44,1336.36,817.81,,,,,,
2022-09-15,21:00:00,1061.94,5766.94,1528.41,817.81,,,,,,
2022-09-15,22:00:00,1124.3,6016.78,1735.7,817.81,,,,,,
