DIA,HORA,Totalizador_Aire_L2,Totalizador_Aire_L3,Totaliador_Aire_L4,Totalizador_Aire_L5,Totalizador_Aire_Bodega,Totalizador_Aire_Cocina,Totalizador Sistema Kaeser,Tot Aire Expulsion,Tot Aire Servicio Logistica,Id
2023-11-08,11:00:00,813.19,2510.5,1756.19,0.0,8079.69,2474.69,18695.0,22.98,0.0,
2023-11-08,12:00:00,963.22,2869.38,1943.34,0.0,8876.94,2699.63,20654.0,22.98,0.0,
2023-11-08,13:00:00,1141.0,3198.5,2066.53,0.0,9658.25,2924.63,22601.0,22.98,0.0,
2023-11-08,14:00:00,1366.19,3524.63,2179.12,0.0,10335.81,3149.63,24359.0,22.98,0.0,
2023-11-08,15:00:00,1591.19,3819.25,2291.62,0.0,11010.81,3374.63,26139.0,22.98,0.0,
2023-11-08,16:00:00,1816.19,4147.88,2404.91,0.0,11685.81,3599.63,27998.0,22.98,0.0,
2023-11-08,17:00:00,2041.19,4395.75,2533.12,0.0,12366.88,3824.63,29829.0,22.98,0.0,
2023-11-08,18:00:00,2266.19,4703.81,2667.37,0.0,13041.88,4049.63,31697.0,22.98,0.0,
2023-11-08,19:00:00,2491.19,5023.44,2839.94,0.0,13716.88,4274.63,33578.0,22.98,0.0,
2023-11-08,20:00:00,2716.19,5295.31,3020.12,0.0,14391.88,4499.63,35434.0,22.98,0.0,
2023-11-08,21:00:00,2941.19,5558.06,3207.84,0.0,15066.88,4724.63,37260.0,22.98,0.0,
2023-11-08,22:00:00,3166.19,5880.38,3366.87,0.0,15741.88,4949.63,39118.0,22.98,0.0,
2023-11-08,23:00:00,3350.34,6135.13,3560.53,0.0,16416.88,5174.63,40871.0,22.98,0.0,
2023-11-08,23:59:00,3460.19,6459.31,3757.84,0.0,17080.63,5395.88,42577.0,22.98,0.0,
2023-11-09,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-09,01:00:00,111.81,302.13,202.25,0.0,675.0,225.0,1729.0,0.0,0.0,
2023-11-09,02:00:00,224.13,643.25,392.22,0.0,1350.0,450.0,3448.0,0.0,0.0,
2023-11-09,03:00:00,336.41,953.19,524.94,0.0,2025.5,675.0,5160.0,0.0,0.0,
2023-11-09,04:00:00,448.81,1276.56,699.28,0.0,2701.13,900.0,6904.0,0.0,0.0,
2023-11-09,05:00:00,561.34,1596.06,876.69,0.0,3377.56,1124.94,8725.0,0.0,0.0,
2023-11-09,06:00:00,679.09,1897.25,1015.34,0.0,4068.81,1349.94,10532.0,0.0,0.0,
2023-11-09,07:00:00,892.41,2226.56,1174.81,0.0,4748.88,1574.94,12497.0,0.0,0.0,
2023-11-09,08:00:00,1121.25,2476.75,1382.56,0.0,5424.06,1799.94,14421.0,0.0,0.0,
2023-11-09,09:00:00,1373.41,2747.25,1549.69,0.39,6107.81,2024.94,16529.0,7.75,0.0,
2023-11-09,10:00:00,1722.81,2997.94,1705.63,0.39,6781.44,2275.38,18653.0,7.75,0.0,
2023-11-09,11:00:00,2008.25,3222.94,1880.53,0.39,7463.94,2533.44,20675.0,7.75,0.0,
2023-11-09,12:00:00,2303.34,3516.44,2045.56,0.39,8133.63,2754.31,22701.0,7.75,0.0,
2023-11-09,13:00:00,2571.28,3815.69,2211.88,0.39,8798.75,2975.13,24824.0,19.16,0.0,
2023-11-09,14:00:00,2917.53,4164.0,2369.84,0.48,9627.38,3200.44,27481.0,40.7,0.0,
2023-11-09,15:00:00,3289.5,4432.25,2528.97,1.91,10416.81,3425.5,30049.0,62.2,0.0,
2023-11-09,16:00:00,3662.09,4801.06,2692.66,2.88,11091.81,3650.69,32593.0,82.84,0.0,
2023-11-09,17:00:00,4029.19,5156.0,2837.53,4.09,11768.5,3876.31,34949.0,103.95,0.0,
2023-11-09,18:00:00,4406.44,5468.06,2971.09,6.22,12451.19,4101.31,37271.0,125.27,0.0,
2023-11-09,19:00:00,4807.34,5773.06,3090.88,8.48,13138.38,4331.75,39725.0,146.55,0.0,
2023-11-09,20:00:00,5185.31,6069.94,3243.72,9.61,13815.13,4564.13,42105.0,167.58,0.0,
2023-11-09,21:00:00,5561.66,6394.94,3394.16,13.25,14491.5,4789.13,44445.0,189.09,0.0,
2023-11-09,22:00:00,5958.25,6725.5,3554.03,21.95,15156.69,5014.13,46850.0,210.55,0.0,
2023-11-09,23:00:00,6311.81,7062.81,3711.34,23.61,15937.81,5244.56,49400.0,231.98,0.0,
2023-11-09,23:59:00,6566.69,7375.63,3863.31,23.84,16601.31,5465.75,51630.0,253.12,0.0,
2023-11-10,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-10,01:00:00,221.09,342.75,171.63,0.0,671.56,223.38,2178.0,21.8,0.0,
2023-11-10,02:00:00,442.03,623.25,326.13,0.52,1373.25,448.38,4400.0,43.55,0.0,
2023-11-10,03:00:00,661.03,945.81,480.28,2.88,2267.75,673.88,6806.0,65.05,0.0,
2023-11-10,04:00:00,880.28,1236.94,630.22,5.0,3160.5,898.88,9161.0,86.6,0.0,
2023-11-10,05:00:00,1095.0,1593.06,788.22,7.64,4051.5,1123.88,11548.0,107.98,0.0,
2023-11-10,06:00:00,1345.69,1925.25,941.81,8.92,4928.19,1349.0,13993.0,129.5,0.0,
2023-11-10,07:00:00,1637.41,2233.88,1093.22,11.78,5605.44,1574.06,16276.0,151.2,0.0,
2023-11-10,08:00:00,1992.25,2536.13,1251.47,12.97,6371.56,1799.13,18686.0,172.73,0.0,
2023-11-10,09:00:00,2339.37,2809.69,1405.84,14.97,7046.25,2024.13,20924.0,194.13,0.0,
2023-11-10,10:00:00,2730.12,3069.5,1528.91,17.39,7718.94,2248.69,23165.0,215.88,0.0,
2023-11-10,11:00:00,3131.41,3366.44,1647.37,19.63,8394.94,2473.38,25459.0,237.04,0.0,
2023-11-10,12:00:00,3537.87,3591.81,1825.0,20.55,9068.56,2698.38,27756.0,258.52,0.0,
2023-11-10,13:00:00,3944.53,3816.81,1992.16,21.23,9744.13,2928.81,30163.0,280.03,0.0,
2023-11-10,14:00:00,4362.34,4096.75,2175.19,21.8,10419.5,3165.81,32722.0,301.13,0.0,
2023-11-10,15:00:00,4774.72,4391.31,2331.41,21.86,11094.44,3412.19,35299.0,322.66,0.0,
2023-11-10,16:00:00,5175.03,4708.94,2513.47,23.66,11769.06,3637.06,37711.0,341.7,0.0,
2023-11-10,17:00:00,5595.75,4996.49,2692.84,24.16,12444.69,3862.06,40170.0,363.37,0.0,
2023-11-10,18:00:00,6007.66,5321.56,2852.03,24.8,13121.31,4096.75,42702.0,384.91,0.0,
2023-11-10,19:00:00,6432.37,5639.0,3038.84,25.2,13795.13,4327.0,44997.0,392.07,0.0,
2023-11-10,20:00:00,6830.53,5958.5,3192.06,26.61,14464.06,4543.5,47185.0,400.09,0.0,
2023-11-10,21:00:00,7208.78,6291.21,3352.47,34.52,15138.25,4768.5,49555.0,422.17,0.0,
2023-11-10,22:00:00,7591.16,6626.52,3532.66,37.81,15812.81,4993.5,51945.0,443.79,0.0,
2023-11-10,23:00:00,7976.03,6954.2,3714.06,40.97,16492.06,5218.31,54410.0,465.59,0.0,
2023-11-10,23:59:00,8231.06,7269.67,3898.91,45.41,17210.31,5439.94,56790.0,486.73,0.0,
2023-11-11,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-11,01:00:00,223.19,329.33,177.44,4.61,750.44,227.19,2331.0,21.75,0.0,
2023-11-11,02:00:00,448.19,648.96,357.63,7.7,1556.94,452.19,4618.0,43.66,0.0,
2023-11-11,03:00:00,663.13,965.19,513.16,10.7,2444.88,677.19,7000.0,65.59,0.0,
2023-11-11,04:00:00,857.44,1275.98,707.75,14.64,3338.25,902.19,9334.0,87.55,0.0,
2023-11-11,05:00:00,1056.84,1583.01,900.31,19.36,4214.19,1127.19,11658.0,105.52,0.0,
2023-11-11,06:00:00,1295.66,1906.1,1089.28,23.38,5092.69,1352.19,14082.0,127.66,0.0,
2023-11-11,07:00:00,1553.34,2237.05,1266.41,33.97,5963.94,1576.88,16509.0,149.85,0.0,
2023-11-11,08:00:00,1856.06,2567.04,1431.78,36.92,6849.75,1801.88,18888.0,166.2,0.0,
2023-11-11,09:00:00,2216.34,2893.4,1607.09,37.72,7735.5,2026.81,21475.0,188.37,0.0,
2023-11-11,10:00:00,2626.25,3221.9,1804.31,37.73,8617.44,2251.81,24116.0,210.38,0.0,
2023-11-11,11:00:00,2981.16,3541.41,1999.31,37.95,9515.06,2476.88,26718.0,237.53,0.0,
2023-11-11,12:00:00,3334.38,3862.81,2163.81,37.97,10521.06,2701.88,29190.0,238.01,0.0,
2023-11-11,13:00:00,3733.66,4174.04,2341.75,37.97,11477.88,2933.81,31761.0,238.01,0.0,
2023-11-11,14:00:00,4150.75,4491.89,2540.88,37.97,12381.25,3176.0,34332.0,238.01,0.0,
2023-11-11,15:00:00,4558.28,4809.39,2705.69,38.05,13220.06,3416.25,36948.0,247.31,0.0,
2023-11-11,16:00:00,4936.5,5075.14,2846.47,38.28,14139.63,3643.56,39626.0,270.23,0.0,
2023-11-11,17:00:00,5351.69,5404.59,3014.22,38.63,15073.06,3868.56,42623.0,324.41,0.0,
2023-11-11,18:00:00,5739.5,5690.0,3194.91,39.17,16071.44,4107.81,45560.0,367.79,0.0,
2023-11-11,19:00:00,6101.13,5980.56,3365.28,39.64,16977.31,4334.44,48326.0,412.8,0.0,
2023-11-11,20:00:00,6494.44,6267.33,3531.91,40.36,17885.06,4559.75,51007.0,447.4,0.0,
2023-11-11,21:00:00,6886.06,6597.13,3692.59,40.81,18794.44,4784.75,53755.0,482.85,0.0,
2023-11-11,22:00:00,7212.06,6928.91,3867.41,41.84,19705.25,5009.75,56445.0,514.56,0.0,
2023-11-11,23:00:00,7437.75,7265.0,4022.22,42.59,20643.13,5247.69,59239.0,559.7,0.0,
2023-11-11,23:59:00,7660.59,7588.31,4194.81,43.2,21532.25,5486.69,61936.0,603.64,0.0,
2023-11-12,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-12,01:00:00,216.72,325.28,204.31,0.89,901.56,246.25,2692.0,41.77,0.0,
2023-11-12,02:00:00,431.81,621.96,405.41,2.66,1802.63,527.5,5379.0,85.74,0.0,
2023-11-12,03:00:00,648.47,929.45,617.41,4.14,2749.94,772.38,8100.0,130.28,0.0,
2023-11-12,04:00:00,862.41,1248.02,781.03,4.7,3715.44,1061.25,10746.0,159.21,0.0,
2023-11-12,05:00:00,1078.59,1538.99,990.88,7.84,4613.0,1287.5,13267.0,194.46,0.0,
2023-11-12,06:00:00,1303.94,1842.49,1194.87,11.52,5511.0,1512.38,15898.0,237.66,0.0,
2023-11-12,07:00:00,1542.5,2165.88,1366.59,14.11,6404.75,1737.44,18584.0,281.55,0.0,
2023-11-12,08:00:00,1923.97,2503.44,1572.25,15.47,7301.81,1962.44,21333.0,325.26,0.0,
2023-11-12,09:00:00,2275.44,2812.89,1765.25,16.55,8157.0,2187.38,23825.0,346.29,0.0,
2023-11-12,10:00:00,2622.88,3109.65,1960.87,21.33,8888.25,2413.75,26397.0,381.05,0.0,
2023-11-12,11:00:00,2969.38,3395.06,2128.25,23.59,9685.25,2733.63,29152.0,425.07,0.0,
2023-11-12,12:00:00,3366.03,3726.53,2335.25,25.17,10365.63,3023.81,31889.0,469.31,0.0,
2023-11-12,13:00:00,3778.28,4060.84,2548.62,26.08,11044.06,3280.75,34645.0,513.84,0.0,
2023-11-12,14:00:00,4182.91,4385.16,2751.56,27.7,11721.69,3518.25,37379.0,558.3,0.0,
2023-11-12,15:00:00,4559.41,4682.56,2954.66,30.69,12398.94,3743.25,40040.0,602.19,0.0,
2023-11-12,16:00:00,4954.56,5011.47,3142.09,33.87,13076.5,3968.75,42709.0,646.18,0.0,
2023-11-12,17:00:00,5360.69,5347.8,3327.59,37.62,13759.13,4193.75,45342.0,689.77,0.0,
2023-11-12,18:00:00,5754.09,5680.67,3511.0,40.83,14464.25,4418.69,48004.0,733.36,0.0,
2023-11-12,19:00:00,6135.5,5986.94,3704.41,43.55,15144.56,4664.75,50671.0,776.93,0.0,
2023-11-12,20:00:00,6503.84,6308.71,3907.03,45.31,15834.63,4953.0,53370.0,820.8,0.0,
2023-11-12,21:00:00,6796.75,6637.83,4101.94,47.2,16534.44,5226.75,56065.0,864.82,0.0,
2023-11-12,22:00:00,6896.38,6953.42,4276.87,52.12,17274.63,5456.5,58563.0,908.19,0.0,
2023-11-12,23:00:00,6972.31,7273.87,4474.62,52.91,18036.0,5681.13,60746.0,938.33,0.0,
2023-11-12,23:59:00,7000.5,7597.99,4676.09,53.09,18708.38,5902.38,62840.0,980.27,0.0,
2023-11-13,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-13,01:00:00,24.38,338.44,197.28,0.17,685.31,225.06,2123.0,45.07,0.0,
2023-11-13,02:00:00,47.5,673.29,407.22,0.17,1373.81,239.21,4310.0,89.82,0.0,
2023-11-13,03:00:00,76.03,982.53,588.91,1.05,2096.5,442.71,6514.0,133.81,0.0,
2023-11-13,04:00:00,108.13,1278.53,790.78,1.36,2784.13,633.61,8645.0,175.41,0.0,
2023-11-13,05:00:00,169.0,1576.95,984.88,1.36,3487.56,830.55,10710.0,196.02,0.0,
2023-11-13,06:00:00,251.56,1897.46,1158.53,1.36,4320.88,1030.8,12657.0,196.02,0.0,
2023-11-13,07:00:00,329.34,2167.36,1291.25,1.36,5155.69,1214.1,14541.0,196.02,0.0,
2023-11-13,08:00:00,403.28,2438.18,1404.0,1.36,5982.0,1398.24,16390.0,196.02,0.0,
2023-11-13,09:00:00,464.91,2612.8,1516.5,7.34,6806.56,1584.37,18112.0,196.02,0.0,
2023-11-13,10:00:00,516.81,2748.48,1627.16,23.55,7599.63,1768.71,19737.0,196.02,0.0,
2023-11-13,11:00:00,575.53,2864.35,1726.72,33.84,8488.88,1948.16,21433.0,196.02,0.0,
2023-11-13,12:00:00,640.69,2916.06,1810.16,38.73,9457.88,2167.13,23202.0,196.02,0.0,
2023-11-13,13:00:00,710.41,2989.79,1891.56,40.44,10419.13,2384.46,25021.0,196.02,0.0,
2023-11-13,14:00:00,770.53,3065.07,1981.06,51.92,11316.19,2500.5,26698.0,196.02,0.0,
2023-11-13,15:00:00,842.06,3139.81,2047.0,62.98,12083.13,2562.39,28144.0,196.02,0.0,
2023-11-13,16:00:00,931.22,3189.34,2073.34,62.98,12840.19,2621.71,29444.0,196.02,0.0,
2023-11-13,17:00:00,1040.09,3230.51,2073.41,62.98,13209.52,2679.76,30520.0,196.02,0.0,
2023-11-13,18:00:00,1149.56,3271.89,2073.53,62.98,13882.23,2738.68,31598.0,196.02,0.0,
2023-11-13,19:00:00,1256.63,3280.71,2074.31,62.98,14565.53,2798.36,32662.0,196.02,0.0,
2023-11-13,20:00:00,1364.22,3280.74,2075.16,62.98,15247.26,2858.91,33730.0,196.02,0.0,
2023-11-13,21:00:00,1476.56,3280.77,2075.22,62.98,15924.7,2920.15,34835.0,196.02,0.0,
2023-11-13,22:00:00,1589.03,3281.1,2075.66,62.98,16614.17,2982.25,35959.0,196.02,0.0,
2023-11-13,23:00:00,1701.53,3281.37,2075.84,62.98,17306.39,3045.02,37083.0,196.02,0.0,
2023-11-13,23:59:00,1812.16,3281.64,2076.19,62.98,17996.18,3107.32,38187.0,196.02,0.0,
2023-11-14,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-14,01:00:00,111.97,0.02,0.56,0.0,708.58,63.73,1094.0,0.0,0.0,
2023-11-14,02:00:00,223.72,0.06,1.56,0.0,1421.54,128.31,2196.0,0.0,0.0,
2023-11-14,03:00:00,334.5,0.11,1.56,0.0,2126.01,192.97,3275.0,0.0,0.0,
2023-11-14,04:00:00,445.63,0.47,1.56,0.0,2875.21,258.56,4426.0,0.0,0.0,
2023-11-14,05:00:00,557.06,0.53,1.56,0.0,3586.14,323.76,5510.0,0.0,0.0,
2023-11-14,06:00:00,668.12,0.58,1.56,0.0,4296.4,389.37,6589.0,0.0,0.0,
2023-11-14,07:00:00,780.44,0.82,1.56,0.0,5024.13,455.51,7699.0,0.0,0.0,
2023-11-14,08:00:00,946.34,0.97,1.56,0.0,5919.96,524.49,9164.0,0.0,0.0,
2023-11-14,09:00:00,1172.75,1.0,1.75,0.0,6833.34,593.18,10746.0,0.0,0.0,
2023-11-14,10:00:00,1288.81,1.09,1.75,0.0,7742.86,660.68,12115.0,0.0,0.0,
2023-11-14,11:00:00,1392.25,1.16,1.75,0.0,8707.21,728.94,13548.0,0.0,0.0,
2023-11-14,12:00:00,1488.75,1.16,1.75,0.0,9776.33,828.32,15132.0,0.0,0.0,
2023-11-14,13:00:00,1580.03,1.21,1.75,0.0,10868.05,904.26,16718.0,0.0,0.0,
2023-11-14,14:00:00,1667.75,1.21,1.75,0.0,11914.79,967.93,18251.0,0.0,0.0,
2023-11-14,15:00:00,1748.03,1.21,1.75,0.0,12925.23,1029.61,19744.0,0.0,0.0,
2023-11-14,16:00:00,1839.41,1.21,1.75,0.0,14039.73,1090.42,21345.0,0.0,0.0,
2023-11-14,17:00:00,1946.91,1.24,1.75,0.0,14888.31,1151.48,22643.0,0.0,0.0,
2023-11-14,18:00:00,2058.66,1.28,1.75,0.0,15723.07,1213.65,23926.0,0.0,0.0,
2023-11-14,19:00:00,2134.19,4.19,1.75,4.22,16604.62,1449.07,25675.0,12.8,0.0,
2023-11-14,20:00:00,2203.31,7.89,1.75,6.86,17520.17,1762.33,27458.0,15.23,0.0,
2023-11-14,21:00:00,2261.56,15.14,1.75,19.89,18311.58,2078.57,29116.0,19.95,0.0,
2023-11-14,22:00:00,2327.84,39.02,1.75,29.3,19075.4,2382.22,30860.0,34.48,0.0,
2023-11-14,23:00:00,2402.56,166.76,91.28,30.06,19876.08,2697.24,32699.0,34.48,0.0,
2023-11-14,23:59:00,2480.72,325.78,193.22,30.06,20649.92,3014.45,34542.0,34.48,0.0,
2023-11-15,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-15,01:00:00,76.47,188.1,112.34,0.3,782.54,255.38,1840.0,0.54,0.0,
2023-11-15,02:00:00,163.81,404.94,221.47,3.34,1543.58,519.15,3799.0,21.23,0.0,
2023-11-15,03:00:00,265.97,644.48,329.28,4.13,2371.69,829.66,5924.0,42.76,0.0,
2023-11-15,04:00:00,373.09,938.99,444.0,6.63,3202.89,1155.72,8377.0,84.87,0.0,
2023-11-15,05:00:00,500.97,1243.6,570.59,7.03,3909.0,1456.31,10546.0,106.24,0.0,
2023-11-15,06:00:00,706.91,1577.54,707.75,11.09,4624.27,1754.0,13065.0,144.28,0.0,
2023-11-15,07:00:00,940.66,1910.43,837.94,12.64,5498.75,2064.34,15819.0,189.07,0.0,
2023-11-15,08:00:00,1177.0,2222.98,958.44,17.36,6250.27,2349.52,18335.0,233.27,0.0,
2023-11-15,09:00:00,1427.19,2548.69,1077.22,20.39,6967.0,2610.46,21013.0,291.48,0.0,
2023-11-15,10:00:00,1764.78,2853.33,1193.16,24.08,7683.66,2909.67,23675.0,343.1,0.0,
2023-11-15,11:00:00,2142.59,3161.88,1307.5,26.3,8461.61,3238.5,26358.0,382.62,0.0,
2023-11-15,12:00:00,2463.53,3487.62,1422.16,27.23,9307.19,3555.4,29089.0,424.52,0.0,
2023-11-15,13:00:00,2790.22,3805.57,1536.16,82.63,10144.87,3779.82,31787.0,469.66,0.0,
2023-11-15,14:00:00,3125.84,4135.37,1659.78,83.86,10967.88,4074.48,34643.0,524.58,0.0,
2023-11-15,15:00:00,3433.91,4361.09,1773.25,84.31,11737.84,4345.14,37265.0,553.27,0.0,
2023-11-15,16:00:00,3694.56,4521.25,1891.38,86.64,12468.92,4588.65,39828.0,581.7,0.0,
2023-11-15,17:00:00,4022.72,4741.63,2006.34,89.94,13193.81,4822.18,42505.0,625.41,0.0,
2023-11-15,18:00:00,4335.22,5068.93,2127.47,94.36,13880.21,5076.27,45086.0,668.27,0.0,
2023-11-15,19:00:00,4595.97,5401.06,2269.22,95.59,14767.75,5256.85,47627.0,698.5,0.0,
2023-11-15,20:00:00,4942.75,5718.16,2412.0,96.53,15655.16,5522.46,50441.0,742.87,0.0,
2023-11-15,21:00:00,5245.09,6017.89,2541.31,97.53,16551.61,5803.15,53180.0,787.29,0.0,
2023-11-15,22:00:00,5567.97,6343.84,2663.16,101.05,17330.73,6063.68,55804.0,830.96,0.0,
2023-11-15,23:00:00,5853.84,6670.09,2810.09,105.17,18025.47,6331.77,58341.0,873.82,0.0,
2023-11-15,23:59:00,5962.59,6982.81,2936.34,106.14,18688.82,6600.66,60515.0,917.46,0.0,
2023-11-16,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-16,01:00:00,37.41,314.37,120.0,2.11,680.73,283.81,2209.0,44.43,0.0,
2023-11-16,02:00:00,37.41,565.61,257.13,7.22,1567.1,578.02,4595.0,88.22,0.0,
2023-11-16,03:00:00,37.41,768.25,397.75,13.05,2270.94,863.27,6690.0,131.95,0.0,
2023-11-16,04:00:00,64.44,1049.23,534.16,16.58,2973.33,1159.18,8907.0,175.79,0.0,
2023-11-16,05:00:00,193.09,1368.13,681.47,20.06,3682.51,1454.52,11279.0,219.31,0.0,
2023-11-16,06:00:00,423.81,1667.45,826.94,24.25,4404.7,1716.07,13743.0,263.0,0.0,
2023-11-16,07:00:00,706.34,1952.65,975.87,28.58,5121.59,1950.62,16220.0,306.96,0.0,
2023-11-16,08:00:00,991.28,2277.89,1134.25,34.09,5844.93,2177.76,18752.0,350.66,0.0,
2023-11-16,09:00:00,1311.16,2599.72,1307.53,37.25,6568.9,2423.97,21373.0,394.7,0.0,
2023-11-16,10:00:00,1678.34,2885.33,1498.37,39.56,7300.3,2716.58,24055.0,438.75,0.0,
2023-11-16,11:00:00,1939.47,3177.2,1697.0,42.78,8131.18,2973.91,26658.0,482.98,0.0,
2023-11-16,12:00:00,2276.12,3503.17,1877.16,56.13,8816.81,3248.65,29286.0,526.66,0.0,
2023-11-16,13:00:00,2602.75,3817.63,2070.87,58.38,9561.9,3542.51,31966.0,570.74,0.0,
2023-11-16,14:00:00,2937.16,4157.46,2247.78,59.2,10345.12,3807.31,34738.0,615.51,0.0,
2023-11-16,15:00:00,3261.12,4494.08,2411.44,60.83,11125.73,4035.99,37463.0,660.1,0.0,
2023-11-16,16:00:00,3585.44,4778.91,2583.62,62.09,11911.89,4314.54,40222.0,704.81,0.0,
2023-11-16,17:00:00,3911.66,5112.78,2795.62,62.92,12692.86,4542.2,42971.0,749.03,0.0,
2023-11-16,18:00:00,4254.37,5429.87,3000.87,63.7,13489.85,4807.53,45740.0,793.48,0.0,
2023-11-16,19:00:00,4590.84,5762.0,3185.91,64.94,14328.63,5053.92,48521.0,837.99,0.0,
2023-11-16,20:00:00,4910.0,6091.21,3374.78,66.22,15178.42,5316.03,51305.0,882.77,0.0,
2023-11-16,21:00:00,5229.03,6418.15,3566.09,67.44,16037.84,5505.75,54016.0,926.62,0.0,
2023-11-16,22:00:00,5526.56,6741.54,3769.66,69.61,16919.59,5686.12,56706.0,970.31,0.0,
2023-11-16,23:00:00,5828.97,7066.67,3969.19,71.94,17802.25,5868.46,59394.0,1014.37,0.0,
2023-11-16,23:59:00,5931.97,7384.42,4155.37,77.47,18663.61,6060.47,61825.0,1056.37,0.0,
2023-11-17,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-17,01:00:00,0.0,327.36,176.28,1.36,863.55,182.23,2242.0,43.75,0.0,
2023-11-17,02:00:00,0.0,654.91,362.94,3.61,1734.15,386.59,4540.0,87.69,0.0,
2023-11-17,03:00:00,0.0,978.57,575.16,5.09,2604.71,572.54,6794.0,131.87,0.0,
2023-11-17,04:00:00,24.59,1317.19,774.66,9.89,3495.58,766.03,9266.0,175.41,0.0,
2023-11-17,05:00:00,153.59,1642.85,961.13,15.28,4281.17,947.17,11725.0,218.52,0.0,
2023-11-17,06:00:00,348.63,1965.69,1115.66,19.27,5159.23,1120.73,14339.0,262.19,0.0,
2023-11-17,07:00:00,589.09,2299.35,1286.13,20.19,5976.12,1313.86,16775.0,285.63,0.0,
2023-11-17,08:00:00,875.91,2622.92,1468.44,20.92,6693.36,1502.34,18953.0,293.86,0.0,
2023-11-17,09:00:00,1211.59,2952.46,1665.66,20.97,7532.2,1717.88,21325.0,294.78,0.0,
2023-11-17,10:00:00,1491.47,3274.25,1862.75,21.41,8320.14,1972.72,23811.0,316.45,0.0,
2023-11-17,11:00:00,1825.94,3549.95,2060.06,24.5,9026.0,2170.91,26147.0,338.77,0.0,
2023-11-17,12:00:00,2163.38,3872.24,2243.91,35.53,9712.22,2347.28,28487.0,361.09,0.0,
2023-11-17,13:00:00,2488.25,4170.2,2445.19,40.5,10412.31,2541.68,30737.0,374.7,0.0,
2023-11-17,14:00:00,2795.53,4508.07,2649.63,40.63,11091.79,2736.17,32847.0,374.7,0.0,
2023-11-17,15:00:00,3112.5,4824.63,2825.75,45.36,11763.82,2907.91,35105.0,393.25,0.0,
2023-11-17,16:00:00,3393.5,5119.38,3007.34,47.48,12498.69,3067.28,37362.0,415.17,0.0,
2023-11-17,17:00:00,3736.59,5431.52,3194.16,51.89,13275.93,3232.52,39792.0,437.19,0.0,
2023-11-17,18:00:00,4025.97,5715.48,3381.25,56.28,14114.63,3410.95,42210.0,459.09,0.0,
2023-11-17,19:00:00,4373.0,6044.09,3580.28,57.25,14893.15,3589.41,44834.0,492.05,0.0,
2023-11-17,20:00:00,4705.69,6382.25,3747.38,57.47,15650.57,3880.15,47513.0,517.38,0.0,
2023-11-17,21:00:00,5036.28,6703.43,3891.13,58.39,16396.65,4153.69,50058.0,537.88,0.0,
2023-11-17,22:00:00,5347.63,7045.23,4015.41,59.23,17134.96,4454.56,52543.0,555.48,0.0,
2023-11-17,23:00:00,5500.91,7355.97,4146.06,59.66,17909.46,4741.86,54828.0,576.0,0.0,
2023-11-17,23:59:00,5569.16,7678.25,4310.38,59.91,18784.59,4963.6,57113.0,596.28,0.0,
2023-11-18,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-11-18,01:00:00,0.0,320.06,167.88,1.06,761.51,192.56,2027.0,20.88,0.0,
2023-11-18,02:00:00,0.0,624.88,346.88,3.69,1525.98,371.35,4019.0,41.02,0.0,
2023-11-18,03:00:00,0.0,932.42,537.59,4.05,2289.26,559.07,6050.0,61.98,0.0,
2023-11-18,04:00:00,24.03,1256.33,736.94,4.92,3032.21,825.79,8164.0,83.51,0.0,
2023-11-18,05:00:00,151.66,1589.84,912.81,9.47,3783.02,1104.24,10397.0,105.1,0.0,
2023-11-18,06:00:00,356.41,1905.13,1096.69,15.13,4535.78,1346.71,12655.0,127.05,0.0,
2023-11-18,07:00:00,559.69,2229.3,1287.0,16.36,5333.91,1535.81,14890.0,149.04,0.0,
2023-11-18,08:00:00,805.25,2532.64,1489.56,22.78,6106.28,1705.28,17136.0,170.21,0.0,
2023-11-18,09:00:00,1153.44,2845.72,1677.09,28.28,6955.12,1907.72,19657.0,191.21,0.0,
2023-11-18,10:00:00,1499.81,3167.16,1854.25,31.25,7765.25,2112.21,22113.0,212.58,0.0,
2023-11-18,11:00:00,1840.59,3465.8,2043.75,32.8,8571.55,2292.96,24585.0,233.76,0.0,
2023-11-18,12:00:00,2172.47,3755.84,2240.25,33.67,9370.7,2489.96,27054.0,254.5,0.0,
2023-11-18,13:00:00,2518.72,4019.27,2414.34,35.3,10168.06,2726.15,29568.0,275.36,0.0,
