DIA,HORA,Totalizador Bba P1,Totalizador Bba P2,Totalizador Bba P4,Totalizador Bba Envasado,Totalizador Bba P51,Totalizador Bba Gas,Id
2023-09-08,23:00:00,750.75,382.73,1293.72,1473.2,1293.72,0.0,
2023-09-08,23:59:00,750.75,387.41,1349.03,1516.5,1349.03,0.0,
2023-09-09,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-09,01:00:00,0.0,10.39,56.25,21.5,56.25,0.0,
2023-09-09,02:00:00,0.0,22.02,112.5,60.89,112.5,0.0,
2023-09-09,03:00:00,0.0,30.62,168.75,124.3,168.75,0.0,
2023-09-09,04:00:00,0.0,50.34,225.0,150.7,225.0,0.0,
2023-09-09,05:00:00,0.0,68.8,281.25,209.8,281.25,0.0,
2023-09-09,06:00:00,0.0,89.44,337.53,254.8,337.52,0.0,
2023-09-09,07:00:00,0.0,116.3,393.77,326.59,393.77,0.0,
2023-09-09,08:00:00,0.0,144.24,450.02,397.5,450.02,0.0,
2023-09-09,09:00:00,0.0,160.81,506.27,471.39,506.27,0.0,
2023-09-09,10:00:00,0.0,184.73,562.52,535.09,562.52,0.0,
2023-09-09,11:00:00,0.0,222.65,618.77,610.0,618.77,0.0,
2023-09-09,12:00:00,0.0,250.6,675.02,685.3,675.02,0.0,
2023-09-09,13:00:00,0.0,260.12,731.27,763.39,731.27,0.0,
2023-09-09,14:00:00,9.05,268.62,775.56,844.3,775.56,0.0,
2023-09-09,15:00:00,67.55,276.95,806.03,925.39,805.91,0.0,
2023-09-09,16:00:00,125.23,281.98,861.25,968.89,861.03,0.0,
2023-09-09,17:00:00,200.43,302.13,917.5,1034.59,917.28,0.0,
2023-09-09,18:00:00,256.68,335.15,973.75,1108.3,973.53,0.0,
2023-09-09,19:00:00,312.93,358.82,1030.0,1174.0,1029.78,0.0,
2023-09-09,20:00:00,379.95,359.59,1086.23,1239.89,1086.03,0.0,
2023-09-09,21:00:00,397.63,361.03,1142.48,1312.2,1142.28,0.0,
2023-09-09,22:00:00,397.63,363.02,1198.73,1377.89,1198.53,0.0,
2023-09-09,23:00:00,397.63,365.19,1254.98,1438.8,1254.78,0.0,
2023-09-09,23:59:00,397.63,371.1,1310.3,1480.2,1310.09,0.0,
2023-09-10,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-10,01:00:00,0.0,4.3,56.25,34.2,56.25,0.0,
2023-09-10,02:00:00,25.8,23.98,112.5,68.09,112.5,0.0,
2023-09-10,03:00:00,69.92,46.56,168.75,98.41,168.75,0.0,
2023-09-10,04:00:00,119.84,59.01,225.0,133.0,225.0,0.0,
2023-09-10,05:00:00,171.48,81.98,281.25,169.2,281.25,0.0,
2023-09-10,06:00:00,242.11,114.51,337.5,221.8,337.5,0.0,
2023-09-10,07:00:00,326.48,130.63,393.75,344.2,393.75,0.0,
2023-09-10,08:00:00,410.84,150.77,449.98,456.2,449.98,0.0,
2023-09-10,09:00:00,495.21,173.38,506.23,520.59,506.23,0.0,
2023-09-10,10:00:00,507.95,191.59,562.5,584.59,562.48,0.0,
2023-09-10,11:00:00,507.95,210.33,618.67,684.3,618.75,0.0,
2023-09-10,12:00:00,507.95,220.23,673.45,752.3,673.48,0.0,
2023-09-10,13:00:00,507.95,231.55,729.34,801.5,729.36,0.0,
2023-09-10,14:00:00,507.95,240.13,785.59,840.59,785.61,0.0,
2023-09-10,15:00:00,507.95,258.49,841.84,880.41,841.86,0.0,
2023-09-10,16:00:00,507.95,289.51,898.11,940.91,898.11,0.0,
2023-09-10,17:00:00,532.05,321.61,954.36,981.8,954.36,0.0,
2023-09-10,18:00:00,584.67,336.59,1010.61,1067.5,1010.61,0.0,
2023-09-10,19:00:00,634.3,346.07,1066.86,1122.7,1066.86,0.0,
2023-09-10,20:00:00,669.41,354.55,1123.11,1164.7,1123.11,0.0,
2023-09-10,21:00:00,704.05,359.19,1179.36,1204.5,1179.36,0.0,
2023-09-10,22:00:00,720.66,361.73,1235.61,1223.09,1235.61,0.0,
2023-09-10,23:00:00,720.66,364.27,1291.86,1223.09,1291.86,0.0,
2023-09-10,23:59:00,737.42,373.07,1347.17,1242.09,1347.17,0.0,
2023-09-11,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-11,01:00:00,17.23,10.07,56.25,20.11,56.25,0.0,
2023-09-11,02:00:00,33.51,15.55,112.5,38.5,112.5,0.0,
2023-09-11,03:00:00,33.51,22.75,136.53,38.5,168.73,0.0,
2023-09-11,04:00:00,50.68,38.61,136.53,56.91,224.98,0.0,
2023-09-11,05:00:00,67.01,43.28,180.36,75.11,281.23,0.0,
2023-09-11,06:00:00,85.01,47.59,236.58,96.11,337.45,0.0,
2023-09-11,07:00:00,101.6,52.48,292.83,114.0,393.7,0.0,
2023-09-11,08:00:00,113.8,57.36,349.08,133.41,449.95,0.0,
2023-09-11,09:00:00,179.3,62.16,366.97,229.7,506.2,0.0,
2023-09-11,10:00:00,196.02,66.11,366.97,248.31,562.45,0.0,
2023-09-11,11:00:00,212.56,68.81,366.97,267.2,618.7,0.0,
2023-09-11,12:00:00,229.71,71.5,386.34,286.5,674.95,0.0,
2023-09-11,13:00:00,229.71,75.23,442.47,286.5,731.2,0.0,
2023-09-11,14:00:00,246.32,94.63,481.23,305.11,787.45,0.0,
2023-09-11,15:00:00,262.34,102.52,481.3,323.11,843.69,0.0,
2023-09-11,16:00:00,262.34,106.46,481.3,323.11,899.94,0.0,
2023-09-11,17:00:00,279.51,110.23,481.3,341.41,956.19,0.0,
2023-09-11,18:00:00,296.49,112.66,481.3,359.81,1012.44,0.0,
2023-09-11,19:00:00,296.49,116.49,481.31,359.81,1068.69,0.0,
2023-09-11,20:00:00,312.67,116.9,481.33,377.7,1124.94,0.0,
2023-09-11,21:00:00,312.67,122.02,481.33,377.7,1181.19,0.0,
2023-09-11,22:00:00,329.05,126.05,481.33,396.11,1237.44,0.0,
2023-09-11,23:00:00,345.64,143.43,481.33,414.2,1293.69,0.0,
2023-09-11,23:59:00,345.64,157.09,481.33,414.2,1349.0,0.0,
2023-09-12,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-12,01:00:00,16.39,20.93,0.0,18.0,56.25,0.0,
2023-09-12,02:00:00,16.39,36.45,0.0,18.0,112.5,0.0,
2023-09-12,03:00:00,32.88,44.64,0.0,36.5,168.75,0.0,
2023-09-12,04:00:00,49.41,77.89,0.0,54.61,225.0,0.0,
2023-09-12,05:00:00,49.41,101.54,0.0,54.61,281.25,0.0,
2023-09-12,06:00:00,51.51,138.88,24.08,72.91,337.5,0.0,
2023-09-12,07:00:00,51.51,165.16,81.61,72.91,393.75,0.0,
2023-09-12,08:00:00,51.51,179.83,138.25,91.11,450.0,0.0,
2023-09-12,09:00:00,51.51,182.58,195.05,109.3,506.25,0.0,
2023-09-12,10:00:00,51.51,185.09,251.72,109.3,562.5,0.0,
2023-09-12,11:00:00,51.51,191.32,311.19,144.3,618.75,0.0,
2023-09-12,12:00:00,51.51,192.65,387.75,144.3,675.0,0.0,
2023-09-12,13:00:00,51.51,195.45,461.61,162.5,731.25,0.0,
2023-09-12,14:00:00,51.51,203.86,534.19,162.5,787.5,0.0,
2023-09-12,15:00:00,51.51,210.55,605.22,180.91,843.75,0.0,
2023-09-12,16:00:00,51.51,212.29,675.81,180.91,900.0,0.0,
2023-09-12,17:00:00,51.51,215.8,757.61,198.91,951.58,0.0,
2023-09-12,18:00:00,51.51,223.34,845.63,216.8,1000.89,0.0,
2023-09-12,19:00:00,58.84,234.35,938.53,216.8,1057.14,0.0,
2023-09-12,20:00:00,75.55,241.37,1028.31,235.2,1113.39,0.0,
2023-09-12,21:00:00,75.55,250.89,1113.7,235.2,1169.64,0.0,
2023-09-12,22:00:00,92.02,255.37,1195.84,253.3,1225.89,0.0,
2023-09-12,23:00:00,109.42,266.73,1274.81,272.0,1282.14,0.0,
2023-09-12,23:59:00,125.23,283.91,1321.73,291.3,1337.45,0.0,
2023-09-13,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-13,01:00:00,35.43,15.0,0.0,44.61,56.25,0.0,
2023-09-13,02:00:00,70.93,31.95,0.0,88.91,112.5,0.0,
2023-09-13,03:00:00,107.48,47.45,0.0,132.7,168.75,0.0,
2023-09-13,04:00:00,143.47,65.13,42.36,175.41,225.0,0.0,
2023-09-13,05:00:00,180.34,73.46,98.98,219.31,281.25,0.0,
2023-09-13,06:00:00,215.92,84.33,155.28,264.2,337.5,0.0,
2023-09-13,07:00:00,281.45,94.02,211.83,345.41,393.75,0.0,
2023-09-13,08:00:00,339.81,106.19,268.08,417.41,450.0,0.0,
2023-09-13,09:00:00,387.03,126.02,324.72,478.2,506.25,0.0,
2023-09-13,10:00:00,445.81,135.9,381.7,546.81,562.5,0.0,
2023-09-13,11:00:00,506.8,140.3,440.0,623.31,618.75,0.0,
2023-09-13,12:00:00,564.78,146.06,501.13,694.2,675.0,0.0,
2023-09-13,13:00:00,616.95,150.25,579.14,768.11,731.23,0.0,
2023-09-13,14:00:00,673.57,150.44,648.19,832.41,779.73,0.0,
2023-09-13,15:00:00,723.34,151.56,743.17,905.61,835.98,0.0,
2023-09-13,16:00:00,792.39,158.98,843.56,998.2,892.23,0.0,
2023-09-13,17:00:00,849.13,167.02,944.92,1065.61,948.48,0.0,
2023-09-13,18:00:00,902.92,179.43,1021.55,1125.2,1004.73,0.0,
2023-09-13,19:00:00,959.26,203.91,1075.69,1192.0,1057.53,0.0,
2023-09-13,20:00:00,1018.41,236.71,1160.08,1270.91,1113.78,0.0,
2023-09-13,21:00:00,1067.5,259.0,1221.05,1333.91,1170.03,0.0,
2023-09-13,22:00:00,1127.88,276.63,1285.83,1402.61,1225.44,0.0,
2023-09-13,23:00:00,1182.7,296.48,1342.13,1474.2,1281.69,0.0,
2023-09-13,23:59:00,1219.46,317.21,1397.47,1513.7,1337.0,0.0,
2023-09-14,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-14,01:00:00,38.43,23.62,56.25,47.5,56.25,0.0,
2023-09-14,02:00:00,77.12,46.16,112.5,95.3,112.5,0.0,
2023-09-14,03:00:00,131.35,66.5,168.75,173.0,168.75,0.0,
2023-09-14,04:00:00,162.67,91.16,177.47,209.91,225.0,0.0,
2023-09-14,05:00:00,216.5,114.77,229.41,269.3,281.25,0.0,
2023-09-14,06:00:00,270.75,134.5,271.2,347.7,337.5,0.0,
2023-09-14,07:00:00,339.59,144.89,328.14,431.61,393.75,0.0,
2023-09-14,08:00:00,397.31,165.79,385.22,495.8,450.0,0.0,
2023-09-14,09:00:00,463.18,183.49,441.63,578.7,506.25,0.0,
2023-09-14,10:00:00,522.9,202.27,497.88,653.11,562.5,0.0,
2023-09-14,11:00:00,580.01,206.05,551.69,725.61,616.27,0.0,
2023-09-14,12:00:00,646.61,214.17,608.03,808.8,672.52,0.0,
2023-09-14,13:00:00,715.24,229.56,660.23,897.2,724.73,0.0,
2023-09-14,14:00:00,788.47,258.91,716.48,995.8,780.98,0.0,
2023-09-14,15:00:00,862.64,318.31,772.73,1106.8,837.23,0.0,
2023-09-14,16:00:00,920.62,352.27,828.98,1184.2,893.48,0.0,
2023-09-14,17:00:00,980.62,385.6,885.23,1254.8,949.73,0.0,
2023-09-14,18:00:00,1043.17,398.5,941.48,1336.61,1005.98,0.0,
2023-09-14,19:00:00,1114.84,411.41,997.73,1427.7,1062.23,0.0,
2023-09-14,20:00:00,1174.89,428.07,1053.08,1500.0,1117.56,0.0,
2023-09-14,21:00:00,1229.51,448.37,1109.31,1566.2,1173.81,0.0,
2023-09-14,22:00:00,1289.27,464.84,1165.56,1639.91,1230.06,0.0,
2023-09-14,23:00:00,1325.67,482.2,1221.81,1687.8,1286.31,0.0,
2023-09-14,23:59:00,1366.34,522.05,1277.13,1742.5,1341.63,0.0,
2023-09-15,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-15,01:00:00,52.88,11.83,56.25,60.41,56.25,0.0,
2023-09-15,02:00:00,69.09,29.74,112.5,80.91,112.5,0.0,
2023-09-15,03:00:00,103.59,45.51,168.75,125.09,168.75,0.0,
2023-09-15,04:00:00,145.57,63.67,225.0,179.41,225.0,0.0,
2023-09-15,05:00:00,180.8,79.15,281.25,224.0,281.25,0.0,
2023-09-15,06:00:00,239.03,97.15,337.47,306.5,337.47,0.0,
2023-09-15,07:00:00,300.23,114.3,393.72,384.3,393.72,0.0,
2023-09-15,08:00:00,350.77,127.66,445.78,439.8,445.81,0.0,
2023-09-15,09:00:00,408.31,145.41,502.03,513.91,502.06,0.0,
2023-09-15,10:00:00,466.37,153.87,558.28,589.2,558.31,0.0,
2023-09-15,11:00:00,527.48,164.03,614.53,664.91,614.56,0.0,
2023-09-15,12:00:00,583.7,176.66,670.78,739.59,670.81,0.0,
2023-09-15,13:00:00,645.82,182.38,727.03,824.09,724.2,0.0,
2023-09-15,14:00:00,703.95,187.74,783.28,889.7,780.45,0.0,
2023-09-15,15:00:00,769.41,188.67,839.53,973.91,836.7,0.0,
2023-09-15,16:00:00,831.27,190.82,895.78,1054.41,892.95,0.0,
2023-09-15,17:00:00,890.34,200.5,952.03,1132.91,949.19,0.0,
2023-09-15,18:00:00,947.73,220.79,1008.28,1208.09,1005.44,0.0,
2023-09-15,19:00:00,990.5,236.05,1064.53,1300.7,1061.69,0.0,
2023-09-15,20:00:00,990.5,246.31,1120.78,1382.2,1117.94,0.0,
2023-09-15,21:00:00,990.5,262.45,1177.03,1460.59,1174.19,0.0,
2023-09-15,22:00:00,990.5,275.37,1233.28,1533.2,1230.44,0.0,
2023-09-15,23:00:00,990.5,300.29,1289.53,1594.3,1286.69,0.0,
2023-09-15,23:59:00,990.5,323.39,1344.83,1652.2,1342.0,0.0,
2023-09-16,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-16,01:00:00,0.0,22.88,56.25,57.19,56.25,0.0,
2023-09-16,02:00:00,0.0,54.6,112.5,106.59,112.5,0.0,
2023-09-16,03:00:00,0.0,70.51,168.75,158.09,168.75,0.0,
2023-09-16,04:00:00,0.0,80.72,225.0,202.09,225.0,0.0,
2023-09-16,05:00:00,0.0,92.17,281.25,247.59,281.25,0.0,
2023-09-16,06:00:00,0.0,97.17,337.5,322.39,337.5,0.0,
2023-09-16,07:00:00,32.57,108.01,393.75,397.59,393.75,0.0,
2023-09-16,08:00:00,91.02,122.42,450.0,472.19,450.0,0.0,
2023-09-16,09:00:00,157.7,131.96,506.25,571.5,506.25,0.0,
2023-09-16,10:00:00,225.02,140.64,562.5,659.09,562.5,0.0,
2023-09-16,11:00:00,296.48,154.91,618.75,755.59,618.75,0.0,
2023-09-16,12:00:00,378.08,158.49,675.03,866.59,675.0,0.0,
2023-09-16,13:00:00,423.86,167.16,731.28,951.69,731.27,0.0,
2023-09-16,14:00:00,423.86,173.44,787.53,1045.89,787.52,0.0,
2023-09-16,15:00:00,423.86,173.45,843.75,1116.0,843.77,0.0,
2023-09-16,16:00:00,423.86,177.09,900.0,1188.69,900.02,0.0,
2023-09-16,17:00:00,423.86,181.91,956.25,1268.69,956.27,0.0,
2023-09-16,18:00:00,423.86,182.73,1012.5,1335.69,1012.52,0.0,
2023-09-16,19:00:00,423.86,199.28,1068.75,1394.19,1068.77,0.0,
2023-09-16,20:00:00,423.86,226.27,1125.0,1487.69,1125.0,0.0,
2023-09-16,21:00:00,423.86,250.69,1181.25,1555.89,1181.25,0.0,
2023-09-16,22:00:00,423.86,269.94,1237.52,1625.19,1237.5,0.0,
2023-09-16,23:00:00,423.86,286.59,1293.77,1699.59,1293.75,0.0,
2023-09-16,23:59:00,423.86,301.7,1349.08,1745.69,1349.06,0.0,
2023-09-17,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-17,01:00:00,0.0,9.75,56.25,44.7,56.25,0.0,
2023-09-17,02:00:00,0.0,23.55,94.3,87.91,112.5,0.0,
2023-09-17,03:00:00,0.0,44.17,97.17,128.2,168.75,0.0,
2023-09-17,04:00:00,0.0,78.57,97.27,170.2,225.0,0.0,
2023-09-17,05:00:00,0.0,92.84,97.73,211.5,281.25,0.0,
2023-09-17,06:00:00,109939.23,106.85,102.97,257.41,337.47,0.0,
2023-09-17,07:00:00,109939.23,125.76,159.22,332.11,393.72,0.0,
2023-09-17,08:00:00,109939.23,147.05,215.47,402.2,449.97,0.0,
2023-09-17,09:00:00,109939.23,172.97,271.72,474.91,506.22,0.0,
2023-09-17,10:00:00,109939.23,186.42,327.97,545.61,562.47,0.0,
2023-09-17,11:00:00,109939.23,200.43,384.22,621.7,618.72,0.0,
2023-09-17,12:00:00,109939.23,209.61,440.47,696.11,674.97,0.0,
2023-09-17,13:00:00,7.42,223.81,496.72,770.31,731.22,0.0,
2023-09-17,14:00:00,67.87,234.69,552.97,846.31,787.47,0.0,
2023-09-17,15:00:00,124.62,245.53,609.22,920.5,843.72,0.0,
2023-09-17,16:00:00,174.93,255.85,665.47,990.7,899.97,0.0,
2023-09-17,17:00:00,234.19,262.62,721.72,1068.81,956.22,0.0,
2023-09-17,18:00:00,288.12,277.48,777.97,1134.41,1012.45,0.0,
2023-09-17,19:00:00,338.58,300.16,834.22,1188.61,1068.7,0.0,
2023-09-17,20:00:00,406.84,315.96,890.47,1285.41,1124.95,0.0,
2023-09-17,21:00:00,460.81,332.4,946.72,1344.31,1181.2,0.0,
2023-09-17,22:00:00,494.05,350.21,1002.97,1386.2,1237.45,0.0,
2023-09-17,23:00:00,527.41,365.35,1059.22,1426.81,1293.7,0.0,
2023-09-17,23:59:00,555.2,377.27,1114.53,1470.5,1349.02,0.0,
2023-09-18,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-18,01:00:00,30.33,30.27,56.23,38.11,56.25,0.0,
2023-09-18,02:00:00,56.78,78.97,112.48,62.41,112.5,0.0,
2023-09-18,03:00:00,96.27,98.78,168.73,115.2,168.75,0.0,
2023-09-18,04:00:00,173.45,112.91,223.97,260.2,230.36,0.0,
2023-09-18,05:00:00,196.74,117.63,271.14,305.7,324.5,0.0,
2023-09-18,06:00:00,212.82,130.87,327.39,323.81,437.0,0.0,
2023-09-18,07:00:00,229.74,147.7,383.64,343.5,549.5,0.0,
2023-09-18,08:00:00,246.02,167.88,439.89,362.11,662.0,0.0,
2023-09-18,09:00:00,262.48,195.82,496.14,381.0,774.5,0.0,
2023-09-18,10:00:00,278.9,224.09,552.39,400.11,887.0,0.0,
2023-09-18,11:00:00,295.66,247.29,608.64,419.7,999.5,0.0,
2023-09-18,12:00:00,333.22,254.53,664.89,478.81,1112.0,0.0,
2023-09-18,13:00:00,359.38,262.38,721.14,500.7,1224.5,0.0,
2023-09-18,14:00:00,359.38,269.74,777.39,500.7,1337.0,0.0,
2023-09-18,15:00:00,375.48,276.81,833.64,519.0,1449.5,0.0,
2023-09-18,16:00:00,383.28,289.27,889.89,535.2,1561.97,0.0,
2023-09-18,17:00:00,392.15,308.34,946.14,537.31,1674.47,0.0,
2023-09-18,18:00:00,407.56,336.89,1002.39,555.11,1786.97,0.0,
2023-09-18,19:00:00,407.56,349.11,1058.64,555.11,1899.47,0.0,
2023-09-18,20:00:00,424.09,377.8,1114.89,573.31,2011.97,0.0,
2023-09-18,21:00:00,432.8,381.52,1171.14,590.91,2124.47,0.0,
2023-09-18,22:00:00,440.64,382.79,1227.39,591.2,2236.97,0.0,
2023-09-18,23:00:00,456.83,388.95,1283.64,609.31,2349.47,0.0,
2023-09-18,23:59:00,456.83,406.37,1338.94,609.31,2460.09,0.0,
2023-09-19,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-19,01:00:00,16.15,18.76,56.23,18.3,112.5,0.0,
2023-09-19,02:00:00,16.15,43.76,112.48,18.3,225.0,0.0,
2023-09-19,03:00:00,16.15,78.93,168.38,36.89,337.5,0.0,
2023-09-19,04:00:00,16.15,118.54,221.38,55.3,450.0,0.0,
2023-09-19,05:00:00,18.27,136.52,256.52,55.3,562.5,0.0,
2023-09-19,06:00:00,23.41,144.14,295.3,73.3,668.14,0.0,
2023-09-19,07:00:00,23.41,154.79,351.55,73.3,724.39,0.0,
2023-09-19,08:00:00,23.41,163.75,407.8,91.3,780.64,0.0,
2023-09-19,09:00:00,23.41,180.77,464.05,109.59,836.89,0.0,
2023-09-19,10:00:00,23.41,204.79,520.3,109.59,893.13,0.0,
2023-09-19,11:00:00,23.41,235.21,576.55,127.89,949.38,0.0,
2023-09-19,12:00:00,30.68,271.13,632.8,127.89,1005.63,0.0,
2023-09-19,13:00:00,30.68,289.57,689.05,145.69,1061.88,0.0,
2023-09-19,14:00:00,30.68,313.45,745.3,153.19,1118.13,0.0,
2023-09-19,15:00:00,30.68,344.79,801.55,163.8,1174.38,0.0,
2023-09-19,16:00:00,30.68,381.02,857.8,182.19,1230.63,0.0,
2023-09-19,17:00:00,30.68,403.89,914.05,182.19,1286.88,0.0,
2023-09-19,18:00:00,30.68,412.72,970.28,200.59,1343.13,0.0,
2023-09-19,19:00:00,30.68,420.09,1026.53,200.59,1399.38,0.0,
2023-09-19,20:00:00,30.68,429.27,1076.95,221.3,1449.86,0.0,
2023-09-19,21:00:00,30.68,443.67,1133.2,240.19,1506.11,0.0,
2023-09-19,22:00:00,30.68,469.02,1189.45,240.19,1562.36,0.0,
2023-09-19,23:00:00,30.68,486.5,1245.7,258.69,1618.61,0.0,
2023-09-19,23:59:00,37.93,506.88,1301.02,277.0,1673.92,0.0,
2023-09-20,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-20,01:00:00,9.34,22.78,56.25,21.0,56.25,0.0,
2023-09-20,02:00:00,9.34,43.1,112.5,40.0,112.5,0.0,
2023-09-20,03:00:00,9.34,56.45,168.75,58.89,168.75,0.0,
2023-09-20,04:00:00,9.34,72.92,225.0,99.3,225.0,0.0,
2023-09-20,05:00:00,9.34,105.83,281.25,140.39,281.25,0.0,
2023-09-20,06:00:00,9.34,129.55,337.5,185.0,337.5,0.0,
2023-09-20,07:00:00,41.88,163.8,393.75,251.39,393.75,0.0,
2023-09-20,08:00:00,94.16,189.42,450.0,324.19,450.0,0.0,
2023-09-20,09:00:00,94.16,219.93,506.25,396.8,506.25,0.0,
2023-09-20,10:00:00,94.16,255.85,562.5,472.8,562.5,0.0,
2023-09-20,11:00:00,94.16,272.24,612.3,537.69,612.34,0.0,
2023-09-20,12:00:00,101.48,283.51,668.55,601.5,668.59,0.0,
2023-09-20,13:00:00,159.26,289.26,724.8,675.59,768.45,0.0,
2023-09-20,14:00:00,213.59,289.31,781.05,748.8,880.95,0.0,
2023-09-20,15:00:00,275.0,289.31,837.28,827.69,993.45,0.0,
2023-09-20,16:00:00,336.99,289.42,893.53,904.69,1105.95,0.0,
2023-09-20,17:00:00,399.05,291.46,949.78,982.0,1218.45,0.0,
2023-09-20,18:00:00,454.02,297.98,1006.03,1058.69,1330.95,0.0,
2023-09-20,19:00:00,454.02,315.8,1062.28,1142.19,1412.97,0.0,
2023-09-20,20:00:00,482.09,332.38,1112.16,1201.8,1462.88,0.0,
2023-09-20,21:00:00,482.09,341.73,1168.41,1269.69,1519.13,0.0,
2023-09-20,22:00:00,489.41,344.2,1176.55,1292.59,1527.36,0.0,
2023-09-20,23:00:00,551.41,352.7,1225.34,1394.69,1576.08,0.0,
2023-09-20,23:59:00,581.7,360.8,1280.66,1442.0,1631.39,0.0,
2023-09-21,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-21,01:00:00,29.86,4.14,52.78,43.89,52.78,0.0,
2023-09-21,02:00:00,41.99,16.94,103.58,85.19,103.59,0.0,
2023-09-21,03:00:00,41.99,30.23,154.2,111.69,154.25,0.0,
2023-09-21,04:00:00,58.75,36.87,206.64,162.3,206.7,0.0,
2023-09-21,05:00:00,83.15,53.2,262.89,203.19,262.95,0.0,
2023-09-21,06:00:00,122.62,72.7,319.14,251.89,319.19,0.0,
2023-09-21,07:00:00,172.89,83.83,375.39,323.39,375.44,0.0,
2023-09-21,08:00:00,222.81,99.38,431.64,394.09,431.69,0.0,
2023-09-21,09:00:00,273.91,120.85,487.89,467.09,487.94,0.0,
2023-09-21,10:00:00,321.53,125.52,539.44,542.8,539.5,0.0,
2023-09-21,11:00:00,368.85,138.14,583.19,609.5,583.3,0.0,
2023-09-21,12:00:00,418.7,173.05,630.95,679.69,631.11,0.0,
2023-09-21,13:00:00,454.06,202.11,687.2,724.39,687.36,0.0,
2023-09-21,14:00:00,503.83,225.22,739.63,795.0,739.8,0.0,
2023-09-21,15:00:00,554.22,248.56,795.88,866.69,796.05,0.0,
2023-09-21,16:00:00,580.19,273.91,852.13,934.69,852.3,0.0,
2023-09-21,17:00:00,580.19,285.0,908.38,1008.59,908.55,0.0,
2023-09-21,18:00:00,585.02,301.38,957.97,1080.5,958.22,0.0,
2023-09-21,19:00:00,585.02,317.11,1014.22,1158.3,1013.66,0.0,
2023-09-21,20:00:00,585.02,340.42,1070.47,1227.39,1069.91,0.0,
2023-09-21,21:00:00,637.7,364.07,1126.72,1301.39,1126.17,0.0,
2023-09-21,22:00:00,691.45,391.87,1182.97,1373.8,1182.42,0.0,
2023-09-21,23:00:00,721.39,406.73,1239.22,1415.3,1238.67,0.0,
2023-09-21,23:59:00,759.95,420.98,1290.63,1466.19,1290.03,0.0,
2023-09-22,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-22,01:00:00,43.67,22.84,56.25,69.11,56.25,0.0,
2023-09-22,02:00:00,82.78,38.77,89.58,122.0,89.55,0.0,
2023-09-22,03:00:00,123.18,55.99,145.83,182.61,145.8,0.0,
2023-09-22,04:00:00,163.22,86.35,202.05,232.81,202.02,0.0,
2023-09-22,05:00:00,223.39,133.51,258.31,324.11,258.28,0.0,
2023-09-22,06:00:00,290.92,187.66,314.55,434.91,314.52,0.0,
2023-09-22,07:00:00,364.51,235.05,370.17,544.91,370.08,0.0,
2023-09-22,08:00:00,434.27,275.61,426.42,650.5,426.33,0.0,
2023-09-22,09:00:00,508.66,315.54,465.06,765.5,464.89,0.0,
2023-09-22,10:00:00,590.36,337.75,516.3,891.81,516.06,0.0,
2023-09-22,11:00:00,632.58,385.19,551.75,954.5,551.56,0.0,
2023-09-22,12:00:00,632.58,446.1,551.75,954.5,551.56,0.0,
2023-09-22,13:00:00,638.54,501.0,574.53,1047.41,575.05,0.0,
2023-09-22,14:00:00,658.95,543.12,630.78,1171.11,631.3,0.0,
2023-09-22,15:00:00,658.95,570.05,687.03,1272.5,687.53,0.0,
2023-09-22,16:00:00,658.95,607.26,743.27,1348.0,743.78,0.0,
2023-09-22,17:00:00,658.95,636.58,799.52,1427.81,800.02,0.0,
2023-09-22,18:00:00,658.95,669.77,855.77,1501.0,856.27,0.0,
2023-09-22,19:00:00,683.21,692.41,912.0,1585.7,912.52,0.0,
2023-09-22,20:00:00,736.12,732.32,968.25,1661.61,968.77,0.0,
2023-09-22,21:00:00,780.4,776.16,1024.5,1731.61,1025.02,0.0,
2023-09-22,22:00:00,820.84,825.83,1080.75,1792.31,1081.27,0.0,
2023-09-22,23:00:00,820.84,868.48,1165.88,1856.11,1137.52,0.0,
2023-09-22,23:59:00,820.84,896.18,1242.17,1893.41,1226.02,0.0,
2023-09-23,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2023-09-23,01:00:00,0.0,30.81,56.25,49.8,112.5,0.0,
2023-09-23,02:00:00,0.0,57.74,112.48,92.89,225.0,0.0,
2023-09-23,03:00:00,0.0,92.18,146.2,140.8,337.5,0.0,
2023-09-23,04:00:00,0.0,133.61,147.84,164.09,409.83,0.0,
2023-09-23,05:00:00,0.0,181.48,147.84,164.09,409.83,0.0,
