DIA,HORA, , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14, .15, .16, .17, .18, .19, .20, .21, .22, .23, .24, .25, .26, .27, .28, .29, .30, .31,Unnamed: 0,Unnamed: 3,DIA.1,HORA.1,Hl Linea 2
2022-08-02,17:00:00,445940,445940.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,18:00:00,445940,445940.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,19:00:00,445940,445940.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,20:00:00,445940,445940.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,21:00:00,445940,445940.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,22:00:00,445940,445940.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,23:00:00,445940,445940.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,23:59:00,445940,445940.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,00:00:00,445950,445950.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,01:00:00,445950,445950.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,02:00:00,445950,445950.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,03:00:00,445950,445950.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,04:00:00,445950,445950.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,05:00:00,445950,445950.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,06:00:00,445950,445950.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,07:00:00,445950,445950.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,08:00:00,445950,445950.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,09:00:00,445950,445950.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,10:00:00,445950,445950.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,11:00:00,445950,445950.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,12:00:00,445950,445950.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,13:00:00,445950,445950.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,14:00:00,445950,445950.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,15:00:00,445950,445950.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,16:00:00,445950,445950.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,17:00:00,445950,445950.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,18:00:00,445950,445950.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,19:00:00,445950,445950.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,20:00:00,445950,445950.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,21:00:00,445950,445950.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,22:00:00,445950,445950.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,23:00:00,445950,445950.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,23:59:00,445950,445950.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,00:00:00,445960,445960.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,01:00:00,445960,445960.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,02:00:00,445960,445960.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,03:00:00,445960,445960.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,04:00:00,445960,445960.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,05:00:00,445960,445960.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,06:00:00,445960,445960.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,07:00:00,445960,445960.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,08:00:00,445960,445960.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,09:00:00,445960,445960.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,10:00:00,445960,445960.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,11:00:00,445960,445960.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,12:00:00,445960,445960.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,13:00:00,445960,445960.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,14:00:00,445960,445960.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,15:00:00,445960,445960.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,16:00:00,445960,445960.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,17:00:00,445960,445960.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,18:00:00,445960,445960.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,19:00:00,445960,445960.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,20:00:00,445960,445960.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,21:00:00,445960,445960.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,22:00:00,445960,445960.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,23:00:00,445960,445960.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,23:59:00,445960,445960.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,00:00:00,445970,445970.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,01:00:00,445970,445970.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,02:00:00,445970,445970.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,03:00:00,445970,445970.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,04:00:00,445970,445970.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,05:00:00,445970,445970.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,06:00:00,445970,445970.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,07:00:00,445970,445970.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,08:00:00,445970,445970.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,09:00:00,445970,445970.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,10:00:00,445970,445970.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,11:00:00,445970,445970.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,12:00:00,445970,445970.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,13:00:00,445970,445970.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,14:00:00,445970,445970.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,15:00:00,445970,445970.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,16:00:00,445970,445970.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,17:00:00,445970,445970.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,18:00:00,445970,445970.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,19:00:00,445970,445970.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,20:00:00,445970,445970.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,21:00:00,445970,445970.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,22:00:00,445970,445970.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,23:00:00,445970,445970.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,23:59:00,445970,445970.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,00:00:00,445980,445980.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,01:00:00,445980,445980.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,02:00:00,445980,445980.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,03:00:00,445980,445980.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,04:00:00,445980,445980.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,05:00:00,445980,445980.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,06:00:00,445980,445980.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,07:00:00,445980,445980.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,08:00:00,445980,445980.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,09:00:00,445980,445980.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,10:00:00,445980,445980.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,11:00:00,445980,445980.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,12:00:00,445980,445980.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,13:00:00,445980,445980.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,14:00:00,445980,445980.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,15:00:00,445980,445980.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,16:00:00,445980,445980.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,17:00:00,445980,445980.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,18:00:00,445980,445980.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,19:00:00,445980,445980.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,20:00:00,445980,445980.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,21:00:00,445980,445980.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,22:00:00,445980,445980.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,23:00:00,445980,445980.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,23:59:00,445980,445980.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,00:00:00,445990,445990.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,01:00:00,445990,445990.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,02:00:00,445990,445990.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,03:00:00,445990,445990.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,04:00:00,445990,445990.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,05:00:00,445990,445990.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,06:00:00,445990,445990.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,07:00:00,445990,445990.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,08:00:00,445990,445990.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,09:00:00,445990,445990.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,10:00:00,445990,445990.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,11:00:00,445990,445990.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,12:00:00,445990,445990.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,13:00:00,445990,445990.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,14:00:00,445990,445990.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,15:00:00,445990,445990.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,16:00:00,445990,445990.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,17:00:00,445990,445990.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,18:00:00,445990,445990.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,19:00:00,445990,445990.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,20:00:00,445990,445990.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,21:00:00,445990,445990.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,22:00:00,445990,445990.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,23:00:00,445990,445990.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,23:59:00,445990,445990.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,00:00:00,446000,446000.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,01:00:00,446000,446000.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,02:00:00,446000,446000.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,03:00:00,446000,446000.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,04:00:00,446000,446000.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,05:00:00,446000,446000.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,06:00:00,446000,446000.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,07:00:00,446000,446000.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,08:00:00,446000,446000.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,09:00:00,446000,446000.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,10:00:00,446000,446000.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,11:00:00,446000,446000.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,12:00:00,446000,446000.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,13:00:00,446000,446000.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,14:00:00,446000,446000.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,15:00:00,446000,446000.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,16:00:00,446000,446000.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,17:00:00,446000,446000.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,18:00:00,446000,446000.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,19:00:00,446000,446000.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,20:00:00,446000,446000.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,21:00:00,446000,446000.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,22:00:00,446000,446000.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,23:00:00,446000,446000.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,23:59:00,446000,446000.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,00:00:00,446010,446010.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,01:00:00,446010,446010.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,02:00:00,446010,446010.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,03:00:00,446010,446010.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,04:00:00,446010,446010.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,05:00:00,446010,446010.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,06:00:00,446010,446010.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,07:00:00,446010,446010.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,08:00:00,446010,446010.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,09:00:00,446010,446010.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,10:00:00,446010,446010.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,11:00:00,446010,446010.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,12:00:00,446010,446010.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,13:00:00,446010,446010.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,14:00:00,446010,446010.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,15:00:00,446010,446010.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,16:00:00,446010,446010.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,17:00:00,446010,446010.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,18:00:00,446010,446010.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,19:00:00,446010,446010.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,20:00:00,446010,446010.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,21:00:00,446010,446010.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,22:00:00,446010,446010.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,23:00:00,446010,446010.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,23:59:00,446010,446010.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,00:00:00,446020,446020.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,01:00:00,446020,446020.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,02:00:00,446020,446020.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,03:00:00,446020,446020.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,04:00:00,446020,446020.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,05:00:00,446020,446020.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,06:00:00,446020,446020.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,07:00:00,446020,446020.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,08:00:00,446020,446020.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,09:00:00,446020,446020.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,10:00:00,446020,446020.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,11:00:00,446020,446020.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,12:00:00,446020,446020.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,13:00:00,446020,446020.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,14:00:00,446020,446020.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,15:00:00,446020,446020.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,16:00:00,446020,446020.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,17:00:00,446020,446020.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,18:00:00,446020,446020.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,19:00:00,446020,446020.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,20:00:00,446020,446020.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,21:00:00,446020,446020.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,22:00:00,446020,446020.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,23:00:00,446020,446020.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,23:59:00,446020,446020.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,00:00:00,446030,446030.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,01:00:00,446030,446030.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,02:00:00,446030,446030.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,03:00:00,446030,446030.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,04:00:00,446030,446030.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,05:00:00,446030,446030.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,06:00:00,446030,446030.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,07:00:00,446030,446030.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,08:00:00,446030,446030.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,09:00:00,446030,446030.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,10:00:00,446030,446030.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,11:00:00,446030,446030.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,12:00:00,446030,446030.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,13:00:00,446030,446030.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,14:00:00,446030,446030.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
