timestamp,model_name,optuna_cv_mae,mae_train,mae_test,rmse_train,rmse_test,r2_train,r2_test,hyperparameters
2025-11-15 20:00:07,XGBoost,10698.173095703125,0.0030399635434150696,5430.96484375,0.017652006981889977,21506.646414538925,1.0,-12.471160888671875,"{""n_estimators"": 600, ""learning_rate"": 0.2469023424989585, ""max_depth"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 3.216657334407046e-06, ""reg_lambda"": 1.763878301890222e-07}"
2025-11-15 20:02:33,RandomForest,8822.822426681603,7672.572822978796,2745.3884188243087,87457.87328882057,3568.2260211617945,0.18472863029621167,0.6291789884955761,"{""n_estimators"": 750, ""max_depth"": 39, ""min_samples_split"": 19, ""min_samples_leaf"": 4, ""max_features"": 0.7682538772226404}"
2025-11-15 20:02:34,Pipeline_ElasticNet,8164.245606167366,7826.379965990663,3423.3906555418084,96138.9322066711,4267.955797625197,0.014848654439679532,0.46948282539739805,"{""alpha"": 9.681309409299296, ""l1_ratio"": 0.17902060856833948}"
2025-11-15 20:03:24,XGBoost,9387.221826171875,0.26167187094688416,3007.072998046875,0.3414074668600713,3809.6726893527216,1.0,0.5772973299026489,"{""n_estimators"": 1300, ""learning_rate"": 0.026597458412963796, ""max_depth"": 9, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.060691776723805e-07, ""reg_lambda"": 0.03424196292841218}"
2025-11-15 20:08:48,RandomForest,8739.459482127417,7968.635343391858,3012.7657906258273,87447.60538656007,4103.429645106768,0.1849200512632061,0.5095964496929424,"{""n_estimators"": 350, ""max_depth"": 13, ""min_samples_split"": 20, ""min_samples_leaf"": 5, ""max_features"": 0.4134835310489933}"
2025-11-15 20:08:50,Pipeline_ElasticNet,8474.084900867716,8078.716444979069,2999.5766075272472,96165.1205566533,3890.94941059209,0.01431186873725776,0.5590688401893673,"{""alpha"": 9.35462312938329, ""l1_ratio"": 0.01838643902613314}"
2025-11-15 20:10:29,XGBoost,10090.86435546875,0.028037546202540398,3232.85107421875,0.08472151289683766,4212.645724482419,1.0,0.48314404487609863,"{""n_estimators"": 1700, ""learning_rate"": 0.04157739305572607, ""max_depth"": 8, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 6.167985531906792e-06, ""reg_lambda"": 0.2757408089166706}"
2025-11-15 20:18:15,LightGBM,9150.850591808352,8398.907968794416,4278.830001636712,92757.0939675512,5597.524099141899,0.08293813462143496,0.08746072268728378,"{""n_estimators"": 100, ""learning_rate"": 0.010487549251368543, ""num_leaves"": 29, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.7020597524974012, ""reg_lambda"": 1.5955653180802908e-08}"
2025-11-15 20:34:27,RandomForest,8843.0555239817,7482.350911143101,3092.7060764165317,84629.452834985,4050.9347217927766,0.2366083023656408,0.5220635955748403,"{""n_estimators"": 1000, ""max_depth"": 22, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": 0.5256333232866524}"
2025-11-15 20:34:31,Pipeline_ElasticNet,8637.6550622539,8255.17956627053,3050.3211696893854,96059.29251625534,3989.0918564183994,0.016480140252079,0.5365448675540061,"{""alpha"": 9.932511142185117, ""l1_ratio"": 0.3857023959731954}"
2025-11-15 20:37:09,XGBoost,9889.217352610012,0.12708954496276753,3403.8212424288977,0.18777536049642168,4414.8783631993965,0.9999999999962418,0.43232847847567624,"{""n_estimators"": 700, ""learning_rate"": 0.08869672279616267, ""max_depth"": 7, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.035844369026910426, ""reg_lambda"": 0.8622880514457985}"
2025-11-15 20:40:08,LightGBM,9838.34325449104,8068.134863372399,3411.1998205381615,89198.11447967224,5147.948931477876,0.15196121594463974,0.2281585774302881,"{""n_estimators"": 100, ""learning_rate"": 0.02405857080809397, ""num_leaves"": 58, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0003507686997070451, ""reg_lambda"": 2.7915520543413632e-08}"
2025-11-15 21:54:43,RandomForest,8849.840373161425,8212.869353784867,3833.872912066686,90767.0425135165,5349.547973690625,0.1218661139754772,0.1665226632193617,"{""n_estimators"": 1000, ""max_depth"": 6, ""min_samples_split"": 13, ""min_samples_leaf"": 10, ""max_features"": 0.10566341800461773}"
2025-11-15 21:54:45,Pipeline_ElasticNet,8384.746305283577,8158.856841965134,2977.1583959530826,96107.58868485304,3888.629589677396,0.01549091410482406,0.5595944581261695,"{""alpha"": 9.530352029219253, ""l1_ratio"": 0.2284374428825821}"
2025-11-15 21:56:34,XGBoost,7312.121583652911,0.009192326986469223,3277.6516552185744,0.028254412794546213,4191.740004781654,0.999999999999915,0.4882612580454534,"{""n_estimators"": 1300, ""learning_rate"": 0.08777462246708188, ""max_depth"": 7, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.00012504340477737753, ""reg_lambda"": 0.00016790663913346902}"
2025-11-15 21:58:37,LightGBM,9367.939207895222,8370.696081592685,3933.7728849931837,92364.17556282184,5414.476809516654,0.09069101455952955,0.14616762475773348,"{""n_estimators"": 100, ""learning_rate"": 0.011930379371026702, ""num_leaves"": 54, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 4.222843606787431e-07, ""reg_lambda"": 0.010031487525622947}"
2025-11-15 22:02:19,RandomForest,8847.543152310684,8278.493360897906,3620.6817390979727,90783.90212684417,5426.842501895432,0.12153986399877437,0.1422631717825863,"{""n_estimators"": 350, ""max_depth"": 9, ""min_samples_split"": 7, ""min_samples_leaf"": 10, ""max_features"": 0.18243209299480329}"
2025-11-15 22:02:22,Pipeline_ElasticNet,8507.209236910923,8117.130911144166,2971.3423674107385,96133.06772968477,3872.1198067063165,0.014968839281570556,0.5633261402864809,"{""alpha"": 9.883298859401192, ""l1_ratio"": 0.17904682922999407}"
2025-11-15 22:04:33,XGBoost,8174.449190786584,0.004766246162948693,3407.0603466248244,0.010282051316362867,4369.175746304785,0.9999999999999888,0.4440206638627674,"{""n_estimators"": 1500, ""learning_rate"": 0.1513141177740834, ""max_depth"": 8, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.8018244816959212e-05, ""reg_lambda"": 1.1362576304413705e-05}"
2025-11-15 22:05:47,LightGBM,9888.741960505675,8455.596991181737,3619.783606292243,91953.38670851369,5315.754161599778,0.09876131561503709,0.17701977858314866,"{""n_estimators"": 100, ""learning_rate"": 0.013548297033501128, ""num_leaves"": 53, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.004121167577776876, ""reg_lambda"": 0.008014788635172434}"
2025-11-15 22:07:32,RandomForest,8713.259941200642,7771.15701692148,3543.6468166662607,87650.94433110577,5168.1524035330385,0.18112508883635225,0.2220884021317311,"{""n_estimators"": 600, ""max_depth"": 49, ""min_samples_split"": 13, ""min_samples_leaf"": 6, ""max_features"": 0.19730389390429529}"
2025-11-15 22:07:35,Pipeline_ElasticNet,8504.495581300886,8082.596193549063,2994.1655388955205,96160.8757637417,3885.7952574257606,0.014398884687016,0.560236227001303,"{""alpha"": 9.041264021598078, ""l1_ratio"": 0.0007612798708359625}"
2025-11-15 22:08:32,XGBoost,9357.508481586145,0.001934450797610528,3641.5485894706812,0.00943760179690822,4667.839760580872,0.9999999999999905,0.3654125188736842,"{""n_estimators"": 900, ""learning_rate"": 0.2885060956393643, ""max_depth"": 8, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.5532426986281917e-07, ""reg_lambda"": 0.03496774888182989}"
2025-11-15 22:18:56,RandomForest,8609.681754570061,7673.839837298019,2919.587812349598,86460.54915999886,3759.932309643722,0.20417840184896863,0.5834153049931208,"{""n_estimators"": 950, ""max_depth"": 31, ""min_samples_split"": 15, ""min_samples_leaf"": 4, ""max_features"": 0.6429094230294136}"
2025-11-15 22:18:59,Pipeline_ElasticNet,8553.15937600608,8335.211034679452,3146.366800979558,96237.82667791269,4080.127182392099,0.014012620981872836,0.5094416650527434,"{""alpha"": 9.225634476993521, ""l1_ratio"": 0.24304329595794255}"
